gene_id	gene_name	SRR2179997	SRR2179998
gene-trnac-gca-192	gene-trnac-gca-192	0	0
gene-trnac-gca-193	gene-trnac-gca-193	0	0
gene-trnac-gca-194	gene-trnac-gca-194	0	0
gene-trnac-gca-195	gene-trnac-gca-195	0	0
gene-trnac-gca-196	gene-trnac-gca-196	0	0
gene-trnac-gca-197	gene-trnac-gca-197	0	0
gene-trnac-gca-2	gene-trnac-gca-2	0	0
gene-trnac-gca-20	gene-trnac-gca-20	0	0
gene-trnac-gca-21	gene-trnac-gca-21	0	0
gene-trnac-gca-22	gene-trnac-gca-22	0	0
gene-trnac-gca-23	gene-trnac-gca-23	0	0
gene-trnac-gca-24	gene-trnac-gca-24	0	0
gene-trnac-gca-25	gene-trnac-gca-25	0	0
gene-trnac-gca-26	gene-trnac-gca-26	0	0
gene-trnac-gca-27	gene-trnac-gca-27	0	0
gene-trnac-gca-28	gene-trnac-gca-28	0	0
gene-trnac-gca-29	gene-trnac-gca-29	0	0
gene-trnac-gca-3	gene-trnac-gca-3	0	0
gene-trnac-gca-30	gene-trnac-gca-30	0	0
gene-trnac-gca-31	gene-trnac-gca-31	0	0
gene-trnac-gca-32	gene-trnac-gca-32	0	0
gene-trnac-gca-33	gene-trnac-gca-33	0	0
gene-trnac-gca-34	gene-trnac-gca-34	0	0
gene-trnac-gca-35	gene-trnac-gca-35	0	0
gene-trnac-gca-36	gene-trnac-gca-36	0	0
gene-trnac-gca-37	gene-trnac-gca-37	0	0
gene-trnac-gca-38	gene-trnac-gca-38	0	0
gene-trnac-gca-39	gene-trnac-gca-39	0	0
gene-trnac-gca-4	gene-trnac-gca-4	0	0
gene-trnac-gca-40	gene-trnac-gca-40	0	0
gene-trnac-gca-41	gene-trnac-gca-41	0	0
gene-trnac-gca-42	gene-trnac-gca-42	0	0
gene-trnac-gca-43	gene-trnac-gca-43	0	0
gene-trnac-gca-44	gene-trnac-gca-44	0	0
gene-trnac-gca-45	gene-trnac-gca-45	0	0
gene-trnac-gca-46	gene-trnac-gca-46	0	0
gene-trnac-gca-47	gene-trnac-gca-47	0	0
gene-trnac-gca-48	gene-trnac-gca-48	0	0
gene-trnac-gca-49	gene-trnac-gca-49	0	0
gene-trnac-gca-5	gene-trnac-gca-5	0	0
gene-trnac-gca-50	gene-trnac-gca-50	0	0
gene-trnac-gca-51	gene-trnac-gca-51	0	0
gene-trnac-gca-52	gene-trnac-gca-52	0	0
gene-trnac-gca-53	gene-trnac-gca-53	0	0
gene-trnac-gca-54	gene-trnac-gca-54	0	0
gene-trnac-gca-55	gene-trnac-gca-55	0	0
gene-trnac-gca-56	gene-trnac-gca-56	0	0
gene-trnac-gca-57	gene-trnac-gca-57	0	0
gene-trnac-gca-58	gene-trnac-gca-58	0	0
gene-trnac-gca-59	gene-trnac-gca-59	0	0
gene-trnac-gca-6	gene-trnac-gca-6	0	0
gene-trnac-gca-60	gene-trnac-gca-60	0	0
gene-trnac-gca-61	gene-trnac-gca-61	0	0
gene-trnac-gca-62	gene-trnac-gca-62	0	0
gene-trnac-gca-63	gene-trnac-gca-63	0	0
gene-trnac-gca-64	gene-trnac-gca-64	0	0
gene-trnac-gca-65	gene-trnac-gca-65	0	0
gene-trnac-gca-66	gene-trnac-gca-66	0	0
gene-trnac-gca-67	gene-trnac-gca-67	0	0
gene-trnac-gca-68	gene-trnac-gca-68	0	0
gene-trnac-gca-69	gene-trnac-gca-69	0	0
gene-trnac-gca-7	gene-trnac-gca-7	0	0
gene-trnac-gca-70	gene-trnac-gca-70	0	0
gene-trnac-gca-71	gene-trnac-gca-71	0	0
gene-trnac-gca-72	gene-trnac-gca-72	0	0
gene-trnac-gca-73	gene-trnac-gca-73	0	0
gene-trnac-gca-74	gene-trnac-gca-74	0	0
gene-trnac-gca-75	gene-trnac-gca-75	0	0
gene-trnac-gca-76	gene-trnac-gca-76	0	0
gene-trnac-gca-77	gene-trnac-gca-77	0	0
gene-trnac-gca-78	gene-trnac-gca-78	0	0
gene-trnac-gca-79	gene-trnac-gca-79	0	0
gene-trnac-gca-8	gene-trnac-gca-8	0	0
gene-trnac-gca-80	gene-trnac-gca-80	0	0
gene-trnac-gca-81	gene-trnac-gca-81	0	0
gene-trnac-gca-82	gene-trnac-gca-82	0	0
gene-trnac-gca-83	gene-trnac-gca-83	0	0
gene-trnac-gca-84	gene-trnac-gca-84	0	0
gene-trnac-gca-85	gene-trnac-gca-85	0	0
gene-trnac-gca-86	gene-trnac-gca-86	0	0
gene-trnac-gca-87	gene-trnac-gca-87	0	0
gene-trnac-gca-88	gene-trnac-gca-88	0	0
gene-trnac-gca-89	gene-trnac-gca-89	0	0
gene-trnac-gca-9	gene-trnac-gca-9	0	0
gene-trnac-gca-90	gene-trnac-gca-90	0	0
gene-trnac-gca-91	gene-trnac-gca-91	0	0
gene-trnac-gca-92	gene-trnac-gca-92	0	0
gene-trnac-gca-93	gene-trnac-gca-93	0	0
gene-trnac-gca-94	gene-trnac-gca-94	0	0
gene-trnac-gca-95	gene-trnac-gca-95	0	0
gene-trnac-gca-96	gene-trnac-gca-96	0	0
gene-trnac-gca-97	gene-trnac-gca-97	0	0
gene-trnac-gca-98	gene-trnac-gca-98	0	0
gene-trnac-gca-99	gene-trnac-gca-99	0	0
gene-trnad-auc	gene-trnad-auc	0	0
gene-trnad-guc	gene-trnad-guc	0	0
gene-trnad-guc-10	gene-trnad-guc-10	0	0
gene-trnad-guc-100	gene-trnad-guc-100	0	0
gene-trnad-guc-101	gene-trnad-guc-101	0	0
gene-trnad-guc-102	gene-trnad-guc-102	0	0
gene-trnad-guc-103	gene-trnad-guc-103	0	0
gene-trnad-guc-104	gene-trnad-guc-104	0	0
gene-trnad-guc-105	gene-trnad-guc-105	0	0
gene-trnad-guc-106	gene-trnad-guc-106	0	0
gene-trnad-guc-107	gene-trnad-guc-107	0	0
gene-trnad-guc-108	gene-trnad-guc-108	0	0
gene-trnad-guc-109	gene-trnad-guc-109	0	0
gene-trnad-guc-11	gene-trnad-guc-11	0	0
gene-trnad-guc-110	gene-trnad-guc-110	0	0
gene-trnad-guc-111	gene-trnad-guc-111	0	0
gene-trnad-guc-112	gene-trnad-guc-112	0	0
gene-trnad-guc-113	gene-trnad-guc-113	0	0
gene-trnad-guc-114	gene-trnad-guc-114	0	0
gene-trnad-guc-115	gene-trnad-guc-115	0	0
gene-trnad-guc-116	gene-trnad-guc-116	0	0
gene-trnad-guc-117	gene-trnad-guc-117	0	0
gene-trnad-guc-118	gene-trnad-guc-118	0	0
gene-trnad-guc-119	gene-trnad-guc-119	0	0
gene-trnad-guc-12	gene-trnad-guc-12	0	0
gene-trnad-guc-120	gene-trnad-guc-120	0	0
gene-trnad-guc-121	gene-trnad-guc-121	0	0
gene-trnad-guc-122	gene-trnad-guc-122	0	0
gene-trnad-guc-123	gene-trnad-guc-123	0	0
gene-trnad-guc-124	gene-trnad-guc-124	0	0
gene-trnad-guc-125	gene-trnad-guc-125	0	0
gene-trnad-guc-126	gene-trnad-guc-126	0	0
gene-trnad-guc-127	gene-trnad-guc-127	0	0
gene-trnad-guc-128	gene-trnad-guc-128	0	0
gene-trnad-guc-129	gene-trnad-guc-129	0	0
gene-trnad-guc-13	gene-trnad-guc-13	0	0
gene-trnad-guc-130	gene-trnad-guc-130	0	0
gene-trnad-guc-131	gene-trnad-guc-131	0	0
gene-trnad-guc-132	gene-trnad-guc-132	0	0
gene-trnad-guc-133	gene-trnad-guc-133	0	0
gene-trnad-guc-134	gene-trnad-guc-134	0	0
gene-trnad-guc-135	gene-trnad-guc-135	0	0
gene-trnad-guc-136	gene-trnad-guc-136	0	0
gene-trnad-guc-137	gene-trnad-guc-137	0	0
gene-trnad-guc-138	gene-trnad-guc-138	0	0
gene-trnad-guc-139	gene-trnad-guc-139	0	0
gene-trnad-guc-14	gene-trnad-guc-14	0	0
gene-trnad-guc-140	gene-trnad-guc-140	0	0
gene-trnad-guc-141	gene-trnad-guc-141	0	0
gene-trnad-guc-142	gene-trnad-guc-142	0	0
gene-trnad-guc-143	gene-trnad-guc-143	0	0
gene-trnad-guc-144	gene-trnad-guc-144	0	0
gene-trnad-guc-145	gene-trnad-guc-145	0	0
gene-trnad-guc-146	gene-trnad-guc-146	0	0
gene-trnad-guc-147	gene-trnad-guc-147	0	0
gene-trnad-guc-148	gene-trnad-guc-148	0	0
gene-trnad-guc-149	gene-trnad-guc-149	0	0
gene-trnad-guc-15	gene-trnad-guc-15	0	0
gene-trnad-guc-150	gene-trnad-guc-150	0	0
gene-trnad-guc-151	gene-trnad-guc-151	0	0
gene-trnad-guc-152	gene-trnad-guc-152	0	0
gene-trnad-guc-153	gene-trnad-guc-153	0	0
gene-trnad-guc-154	gene-trnad-guc-154	0	0
gene-trnad-guc-155	gene-trnad-guc-155	0	0
gene-trnad-guc-156	gene-trnad-guc-156	0	0
gene-trnad-guc-157	gene-trnad-guc-157	0	0
gene-trnad-guc-158	gene-trnad-guc-158	0	0
gene-trnad-guc-159	gene-trnad-guc-159	0	0
gene-trnad-guc-16	gene-trnad-guc-16	0	0
gene-trnad-guc-160	gene-trnad-guc-160	0	0
gene-trnad-guc-161	gene-trnad-guc-161	0	0
gene-trnad-guc-162	gene-trnad-guc-162	0	0
gene-trnad-guc-163	gene-trnad-guc-163	0	0
gene-trnad-guc-164	gene-trnad-guc-164	0	0
gene-trnad-guc-165	gene-trnad-guc-165	0	0
gene-trnad-guc-166	gene-trnad-guc-166	0	0
gene-trnad-guc-167	gene-trnad-guc-167	0	0
gene-trnad-guc-168	gene-trnad-guc-168	0	0
gene-trnad-guc-169	gene-trnad-guc-169	0	0
gene-trnad-guc-17	gene-trnad-guc-17	0	0
gene-trnad-guc-170	gene-trnad-guc-170	0	0
gene-trnad-guc-171	gene-trnad-guc-171	0	0
gene-trnad-guc-172	gene-trnad-guc-172	0	0
gene-trnad-guc-173	gene-trnad-guc-173	0	0
gene-trnad-guc-174	gene-trnad-guc-174	0	0
gene-trnad-guc-175	gene-trnad-guc-175	0	0
gene-trnad-guc-176	gene-trnad-guc-176	0	0
gene-trnad-guc-177	gene-trnad-guc-177	0	0
gene-trnad-guc-178	gene-trnad-guc-178	0	0
gene-trnad-guc-179	gene-trnad-guc-179	0	0
gene-trnad-guc-18	gene-trnad-guc-18	0	0
gene-trnad-guc-180	gene-trnad-guc-180	0	0
gene-trnad-guc-181	gene-trnad-guc-181	0	0
gene-trnad-guc-182	gene-trnad-guc-182	0	0
gene-trnad-guc-183	gene-trnad-guc-183	0	0
gene-trnad-guc-184	gene-trnad-guc-184	0	0
gene-trnad-guc-185	gene-trnad-guc-185	0	0
gene-trnad-guc-186	gene-trnad-guc-186	0	0
gene-trnad-guc-187	gene-trnad-guc-187	0	0
gene-trnad-guc-188	gene-trnad-guc-188	0	0
gene-trnad-guc-189	gene-trnad-guc-189	0	0
gene-trnad-guc-19	gene-trnad-guc-19	0	0
gene-trnad-guc-190	gene-trnad-guc-190	0	0
gene-trnad-guc-191	gene-trnad-guc-191	0	0
gene-trnad-guc-192	gene-trnad-guc-192	0	0
gene-trnad-guc-193	gene-trnad-guc-193	0	0
gene-trnad-guc-194	gene-trnad-guc-194	0	0
gene-trnad-guc-195	gene-trnad-guc-195	0	0
gene-trnad-guc-196	gene-trnad-guc-196	0	0
gene-trnad-guc-197	gene-trnad-guc-197	0	0
gene-trnad-guc-198	gene-trnad-guc-198	0	0
gene-trnad-guc-199	gene-trnad-guc-199	0	0
gene-trnad-guc-2	gene-trnad-guc-2	0	0
gene-trnad-guc-20	gene-trnad-guc-20	0	0
gene-trnad-guc-200	gene-trnad-guc-200	0	0
gene-trnad-guc-201	gene-trnad-guc-201	0	0
gene-trnad-guc-202	gene-trnad-guc-202	0	0
gene-trnad-guc-203	gene-trnad-guc-203	0	0
gene-trnad-guc-204	gene-trnad-guc-204	0	0
gene-trnad-guc-205	gene-trnad-guc-205	0	0
gene-trnad-guc-206	gene-trnad-guc-206	0	0
gene-trnad-guc-207	gene-trnad-guc-207	0	0
gene-trnad-guc-208	gene-trnad-guc-208	0	0
gene-trnad-guc-209	gene-trnad-guc-209	0	0
gene-trnad-guc-21	gene-trnad-guc-21	0	0
gene-trnad-guc-210	gene-trnad-guc-210	0	0
gene-trnad-guc-211	gene-trnad-guc-211	0	0
gene-trnad-guc-212	gene-trnad-guc-212	0	0
gene-trnad-guc-213	gene-trnad-guc-213	0	0
gene-trnad-guc-214	gene-trnad-guc-214	0	0
gene-trnad-guc-215	gene-trnad-guc-215	0	0
gene-trnad-guc-216	gene-trnad-guc-216	0	0
gene-trnad-guc-217	gene-trnad-guc-217	0	0
gene-trnad-guc-218	gene-trnad-guc-218	0	0
gene-trnad-guc-219	gene-trnad-guc-219	0	0
gene-trnad-guc-22	gene-trnad-guc-22	0	0
gene-trnad-guc-220	gene-trnad-guc-220	0	0
gene-trnad-guc-221	gene-trnad-guc-221	0	0
gene-trnad-guc-222	gene-trnad-guc-222	0	0
gene-trnad-guc-223	gene-trnad-guc-223	0	0
gene-trnad-guc-224	gene-trnad-guc-224	0	0
gene-trnad-guc-225	gene-trnad-guc-225	0	0
gene-trnad-guc-226	gene-trnad-guc-226	0	0
gene-trnad-guc-227	gene-trnad-guc-227	0	0
gene-trnad-guc-228	gene-trnad-guc-228	0	0
gene-trnad-guc-229	gene-trnad-guc-229	0	0
gene-trnad-guc-23	gene-trnad-guc-23	0	0
gene-trnad-guc-230	gene-trnad-guc-230	0	0
gene-trnad-guc-231	gene-trnad-guc-231	0	0
gene-trnad-guc-232	gene-trnad-guc-232	0	0
gene-trnad-guc-233	gene-trnad-guc-233	0	0
gene-trnad-guc-234	gene-trnad-guc-234	0	0
gene-trnad-guc-235	gene-trnad-guc-235	0	0
gene-trnad-guc-236	gene-trnad-guc-236	0	0
gene-trnad-guc-237	gene-trnad-guc-237	0	0
gene-trnad-guc-238	gene-trnad-guc-238	0	0
gene-trnad-guc-239	gene-trnad-guc-239	0	0
gene-trnad-guc-24	gene-trnad-guc-24	0	0
gene-trnad-guc-240	gene-trnad-guc-240	0	0
gene-trnad-guc-241	gene-trnad-guc-241	0	0
gene-trnad-guc-242	gene-trnad-guc-242	0	0
gene-trnad-guc-243	gene-trnad-guc-243	0	0
gene-trnad-guc-244	gene-trnad-guc-244	0	0
gene-trnad-guc-245	gene-trnad-guc-245	0	0
gene-trnad-guc-246	gene-trnad-guc-246	0	0
gene-trnad-guc-247	gene-trnad-guc-247	0	0
gene-trnad-guc-248	gene-trnad-guc-248	0	0
gene-trnad-guc-249	gene-trnad-guc-249	0	0
gene-trnad-guc-25	gene-trnad-guc-25	0	0
gene-trnad-guc-250	gene-trnad-guc-250	0	0
gene-trnad-guc-251	gene-trnad-guc-251	0	0
gene-trnad-guc-252	gene-trnad-guc-252	0	0
gene-trnad-guc-253	gene-trnad-guc-253	0	0
gene-trnad-guc-254	gene-trnad-guc-254	0	0
gene-trnad-guc-255	gene-trnad-guc-255	0	0
gene-trnad-guc-256	gene-trnad-guc-256	0	0
gene-trnad-guc-257	gene-trnad-guc-257	0	0
gene-trnad-guc-258	gene-trnad-guc-258	0	0
gene-trnad-guc-259	gene-trnad-guc-259	0	0
gene-trnad-guc-26	gene-trnad-guc-26	0	0
gene-trnad-guc-260	gene-trnad-guc-260	0	0
gene-trnad-guc-261	gene-trnad-guc-261	0	0
gene-trnad-guc-262	gene-trnad-guc-262	0	0
gene-trnad-guc-263	gene-trnad-guc-263	0	0
gene-trnad-guc-264	gene-trnad-guc-264	0	0
gene-trnad-guc-265	gene-trnad-guc-265	0	0
gene-trnad-guc-266	gene-trnad-guc-266	0	0
gene-trnad-guc-267	gene-trnad-guc-267	0	0
gene-trnad-guc-268	gene-trnad-guc-268	0	0
gene-trnad-guc-269	gene-trnad-guc-269	0	0
gene-trnad-guc-27	gene-trnad-guc-27	0	0
gene-trnad-guc-270	gene-trnad-guc-270	0	0
gene-trnad-guc-271	gene-trnad-guc-271	0	0
gene-trnad-guc-272	gene-trnad-guc-272	0	0
gene-trnad-guc-273	gene-trnad-guc-273	0	0
gene-trnad-guc-274	gene-trnad-guc-274	0	0
gene-trnad-guc-275	gene-trnad-guc-275	0	0
gene-trnad-guc-276	gene-trnad-guc-276	0	0
gene-trnad-guc-277	gene-trnad-guc-277	0	0
gene-trnad-guc-278	gene-trnad-guc-278	0	0
gene-trnad-guc-279	gene-trnad-guc-279	0	0
gene-trnad-guc-28	gene-trnad-guc-28	0	0
gene-trnad-guc-280	gene-trnad-guc-280	0	0
gene-trnad-guc-281	gene-trnad-guc-281	0	0
gene-trnad-guc-282	gene-trnad-guc-282	0	0
gene-trnad-guc-29	gene-trnad-guc-29	0	0
gene-trnad-guc-3	gene-trnad-guc-3	0	0
gene-trnad-guc-30	gene-trnad-guc-30	0	0
gene-trnad-guc-31	gene-trnad-guc-31	0	0
gene-trnad-guc-32	gene-trnad-guc-32	0	0
gene-trnad-guc-33	gene-trnad-guc-33	0	0
gene-trnad-guc-34	gene-trnad-guc-34	0	0
gene-trnad-guc-35	gene-trnad-guc-35	0	0
gene-trnad-guc-36	gene-trnad-guc-36	0	0
gene-trnad-guc-37	gene-trnad-guc-37	0	0
gene-trnad-guc-38	gene-trnad-guc-38	0	0
gene-trnad-guc-39	gene-trnad-guc-39	0	0
gene-trnad-guc-4	gene-trnad-guc-4	0	0
gene-trnad-guc-40	gene-trnad-guc-40	0	0
gene-trnad-guc-41	gene-trnad-guc-41	0	0
gene-trnad-guc-42	gene-trnad-guc-42	0	0
gene-trnad-guc-43	gene-trnad-guc-43	0	0
gene-trnad-guc-44	gene-trnad-guc-44	0	0
gene-trnad-guc-45	gene-trnad-guc-45	0	0
gene-trnad-guc-46	gene-trnad-guc-46	0	0
gene-trnad-guc-47	gene-trnad-guc-47	0	0
gene-trnad-guc-48	gene-trnad-guc-48	0	0
gene-trnad-guc-49	gene-trnad-guc-49	0	0
gene-trnad-guc-5	gene-trnad-guc-5	0	0
gene-trnad-guc-50	gene-trnad-guc-50	0	0
gene-trnad-guc-51	gene-trnad-guc-51	0	0
gene-trnad-guc-52	gene-trnad-guc-52	0	0
gene-trnad-guc-53	gene-trnad-guc-53	0	0
gene-trnad-guc-54	gene-trnad-guc-54	0	0
gene-trnad-guc-55	gene-trnad-guc-55	0	0
gene-trnad-guc-56	gene-trnad-guc-56	0	0
gene-trnad-guc-57	gene-trnad-guc-57	0	0
gene-trnad-guc-58	gene-trnad-guc-58	0	0
gene-trnad-guc-59	gene-trnad-guc-59	0	0
gene-trnad-guc-6	gene-trnad-guc-6	0	0
gene-trnad-guc-60	gene-trnad-guc-60	0	0
gene-trnad-guc-61	gene-trnad-guc-61	0	0
gene-trnad-guc-62	gene-trnad-guc-62	0	0
gene-trnad-guc-63	gene-trnad-guc-63	0	0
gene-trnad-guc-64	gene-trnad-guc-64	0	0
gene-trnad-guc-65	gene-trnad-guc-65	0	0
gene-trnad-guc-66	gene-trnad-guc-66	0	0
gene-trnad-guc-67	gene-trnad-guc-67	0	0
gene-trnad-guc-68	gene-trnad-guc-68	0	0
gene-trnad-guc-69	gene-trnad-guc-69	0	0
gene-trnad-guc-7	gene-trnad-guc-7	0	0
gene-trnad-guc-70	gene-trnad-guc-70	0	0
gene-trnad-guc-71	gene-trnad-guc-71	0	0
gene-trnad-guc-72	gene-trnad-guc-72	0	0
gene-trnad-guc-73	gene-trnad-guc-73	0	0
gene-trnad-guc-74	gene-trnad-guc-74	0	0
gene-trnad-guc-75	gene-trnad-guc-75	0	0
gene-trnad-guc-76	gene-trnad-guc-76	0	0
gene-trnad-guc-77	gene-trnad-guc-77	0	0
gene-trnad-guc-78	gene-trnad-guc-78	0	0
gene-trnad-guc-79	gene-trnad-guc-79	0	0
gene-trnad-guc-8	gene-trnad-guc-8	0	0
gene-trnad-guc-80	gene-trnad-guc-80	0	0
gene-trnad-guc-81	gene-trnad-guc-81	0	0
gene-trnad-guc-82	gene-trnad-guc-82	0	0
gene-trnad-guc-83	gene-trnad-guc-83	0	0
gene-trnad-guc-84	gene-trnad-guc-84	0	0
gene-trnad-guc-85	gene-trnad-guc-85	0	0
gene-trnad-guc-86	gene-trnad-guc-86	0	0
gene-trnad-guc-87	gene-trnad-guc-87	0	0
gene-trnad-guc-88	gene-trnad-guc-88	0	0
gene-trnad-guc-89	gene-trnad-guc-89	0	0
gene-trnad-guc-9	gene-trnad-guc-9	0	0
gene-trnad-guc-90	gene-trnad-guc-90	0	0
gene-trnad-guc-91	gene-trnad-guc-91	0	0
gene-trnad-guc-92	gene-trnad-guc-92	0	0
gene-trnad-guc-93	gene-trnad-guc-93	0	0
gene-trnad-guc-94	gene-trnad-guc-94	0	0
gene-trnad-guc-95	gene-trnad-guc-95	0	0
gene-trnad-guc-96	gene-trnad-guc-96	0	0
gene-trnad-guc-97	gene-trnad-guc-97	0	0
gene-trnad-guc-98	gene-trnad-guc-98	0	0
gene-trnad-guc-99	gene-trnad-guc-99	0	0
gene-trnae-cuc	gene-trnae-cuc	0	0
gene-trnae-cuc-10	gene-trnae-cuc-10	0	0
gene-trnae-cuc-100	gene-trnae-cuc-100	0	0
gene-trnae-cuc-101	gene-trnae-cuc-101	0	0
gene-trnae-cuc-102	gene-trnae-cuc-102	0	0
gene-trnae-cuc-103	gene-trnae-cuc-103	0	0
gene-trnae-cuc-104	gene-trnae-cuc-104	0	0
gene-trnae-cuc-105	gene-trnae-cuc-105	0	0
gene-trnae-cuc-106	gene-trnae-cuc-106	0	0
gene-trnae-cuc-107	gene-trnae-cuc-107	0	0
gene-trnae-cuc-108	gene-trnae-cuc-108	0	0
gene-trnae-cuc-109	gene-trnae-cuc-109	0	0
gene-trnae-cuc-11	gene-trnae-cuc-11	0	0
gene-trnae-cuc-110	gene-trnae-cuc-110	0	0
gene-trnae-cuc-111	gene-trnae-cuc-111	0	0
gene-trnae-cuc-112	gene-trnae-cuc-112	0	0
gene-trnae-cuc-113	gene-trnae-cuc-113	0	0
gene-trnae-cuc-114	gene-trnae-cuc-114	0	0
gene-trnae-cuc-115	gene-trnae-cuc-115	0	0
gene-trnae-cuc-116	gene-trnae-cuc-116	0	0
gene-trnae-cuc-117	gene-trnae-cuc-117	0	0
gene-trnae-cuc-118	gene-trnae-cuc-118	0	0
gene-trnae-cuc-119	gene-trnae-cuc-119	0	0
gene-trnae-cuc-12	gene-trnae-cuc-12	0	0
gene-trnae-cuc-120	gene-trnae-cuc-120	0	0
gene-trnae-cuc-121	gene-trnae-cuc-121	0	0
gene-trnae-cuc-122	gene-trnae-cuc-122	0	0
gene-trnae-cuc-123	gene-trnae-cuc-123	0	0
gene-trnae-cuc-124	gene-trnae-cuc-124	0	0
gene-trnae-cuc-125	gene-trnae-cuc-125	0	0
gene-trnae-cuc-126	gene-trnae-cuc-126	0	0
gene-trnae-cuc-127	gene-trnae-cuc-127	0	0
gene-trnae-cuc-128	gene-trnae-cuc-128	0	0
gene-trnae-cuc-129	gene-trnae-cuc-129	0	0
gene-trnae-cuc-13	gene-trnae-cuc-13	0	0
gene-trnae-cuc-130	gene-trnae-cuc-130	0	0
gene-trnae-cuc-131	gene-trnae-cuc-131	0	0
gene-trnae-cuc-132	gene-trnae-cuc-132	0	0
gene-trnae-cuc-133	gene-trnae-cuc-133	0	0
gene-trnae-cuc-134	gene-trnae-cuc-134	0	0
gene-trnae-cuc-135	gene-trnae-cuc-135	0	0
gene-trnae-cuc-136	gene-trnae-cuc-136	0	0
gene-trnae-cuc-137	gene-trnae-cuc-137	0	0
gene-trnae-cuc-138	gene-trnae-cuc-138	0	0
gene-trnae-cuc-139	gene-trnae-cuc-139	0	0
gene-trnae-cuc-14	gene-trnae-cuc-14	0	0
gene-trnae-cuc-140	gene-trnae-cuc-140	0	0
gene-trnae-cuc-141	gene-trnae-cuc-141	0	0
gene-trnae-cuc-142	gene-trnae-cuc-142	0	0
gene-trnae-cuc-143	gene-trnae-cuc-143	0	0
gene-trnae-cuc-144	gene-trnae-cuc-144	0	0
gene-trnae-cuc-145	gene-trnae-cuc-145	0	0
gene-trnae-cuc-146	gene-trnae-cuc-146	0	0
gene-trnae-cuc-147	gene-trnae-cuc-147	0	0
gene-trnae-cuc-148	gene-trnae-cuc-148	0	0
gene-trnae-cuc-149	gene-trnae-cuc-149	0	0
gene-trnae-cuc-15	gene-trnae-cuc-15	0	0
gene-trnae-cuc-150	gene-trnae-cuc-150	0	0
gene-trnae-cuc-151	gene-trnae-cuc-151	0	0
gene-trnae-cuc-152	gene-trnae-cuc-152	0	0
gene-trnae-cuc-153	gene-trnae-cuc-153	0	0
gene-trnae-cuc-154	gene-trnae-cuc-154	0	0
gene-trnae-cuc-155	gene-trnae-cuc-155	0	0
gene-trnae-cuc-156	gene-trnae-cuc-156	0	0
gene-trnae-cuc-157	gene-trnae-cuc-157	0	0
gene-trnae-cuc-158	gene-trnae-cuc-158	0	0
gene-trnae-cuc-159	gene-trnae-cuc-159	0	0
gene-trnae-cuc-16	gene-trnae-cuc-16	0	0
gene-trnae-cuc-160	gene-trnae-cuc-160	0	0
gene-trnae-cuc-161	gene-trnae-cuc-161	0	0
gene-trnae-cuc-162	gene-trnae-cuc-162	0	0
gene-trnae-cuc-163	gene-trnae-cuc-163	0	0
gene-trnae-cuc-164	gene-trnae-cuc-164	0	0
gene-trnae-cuc-165	gene-trnae-cuc-165	0	0
gene-trnae-cuc-166	gene-trnae-cuc-166	0	0
gene-trnae-cuc-167	gene-trnae-cuc-167	0	0
gene-trnae-cuc-168	gene-trnae-cuc-168	0	0
gene-trnae-cuc-169	gene-trnae-cuc-169	0	0
gene-trnae-cuc-17	gene-trnae-cuc-17	0	0
gene-trnae-cuc-170	gene-trnae-cuc-170	0	0
gene-trnae-cuc-171	gene-trnae-cuc-171	0	0
gene-trnae-cuc-172	gene-trnae-cuc-172	0	0
gene-trnae-cuc-173	gene-trnae-cuc-173	0	0
gene-trnae-cuc-174	gene-trnae-cuc-174	0	0
gene-trnae-cuc-175	gene-trnae-cuc-175	0	0
gene-trnae-cuc-176	gene-trnae-cuc-176	0	0
gene-trnae-cuc-177	gene-trnae-cuc-177	0	0
gene-trnae-cuc-178	gene-trnae-cuc-178	0	0
gene-trnae-cuc-179	gene-trnae-cuc-179	0	0
gene-trnae-cuc-18	gene-trnae-cuc-18	0	0
gene-trnae-cuc-180	gene-trnae-cuc-180	0	0
gene-trnae-cuc-181	gene-trnae-cuc-181	0	0
gene-trnae-cuc-182	gene-trnae-cuc-182	0	0
gene-trnae-cuc-183	gene-trnae-cuc-183	0	0
gene-trnae-cuc-184	gene-trnae-cuc-184	0	0
gene-trnae-cuc-185	gene-trnae-cuc-185	0	0
gene-trnae-cuc-186	gene-trnae-cuc-186	0	0
gene-trnae-cuc-187	gene-trnae-cuc-187	0	0
gene-trnae-cuc-188	gene-trnae-cuc-188	0	0
gene-trnae-cuc-189	gene-trnae-cuc-189	0	0
gene-trnae-cuc-19	gene-trnae-cuc-19	0	0
gene-trnae-cuc-190	gene-trnae-cuc-190	0	0
gene-trnae-cuc-191	gene-trnae-cuc-191	0	0
gene-trnae-cuc-192	gene-trnae-cuc-192	0	0
gene-trnae-cuc-193	gene-trnae-cuc-193	0	0
gene-trnae-cuc-194	gene-trnae-cuc-194	0	0
gene-trnae-cuc-195	gene-trnae-cuc-195	0	0
gene-trnae-cuc-196	gene-trnae-cuc-196	0	0
gene-trnae-cuc-197	gene-trnae-cuc-197	0	0
gene-trnae-cuc-2	gene-trnae-cuc-2	0	0
gene-trnae-cuc-20	gene-trnae-cuc-20	0	0
gene-trnae-cuc-21	gene-trnae-cuc-21	0	0
gene-trnae-cuc-22	gene-trnae-cuc-22	0	0
gene-trnae-cuc-23	gene-trnae-cuc-23	0	0
