ID	Description	Cluster	FoldEnrichment	pvalue	p.adjust	p.adjust_hyper	GeneHits	GeneSetSize	RegionHits
GO:0046839	phospholipid dephosphorylation	gnathostomata	2.30263041354439	0.000212357297907455	0.00098264712385748	0.0907370801622774	6	54	24
GO:0006862	nucleotide transport	gnathostomata	3.31362058610035	0.000225394524834027	0.00103974564087523	0.562457664747115	2	35	13
GO:0019058	viral life cycle	gnathostomata	4.09987237636069	0.000226976282225587	0.00104381068060532	0.54354440940555	1	13	10
GO:0006805	xenobiotic metabolic process	gnathostomata	2.74667213659846	0.000244805059471385	0.0011223370418842	0.867967386597215	2	70	17
GO:0046328	regulation of JNK cascade	gnathostomata	2.48496443652232	0.000267070753660739	0.0012206608066089	0.214572063844471	4	41	20
GO:0043114	regulation of vascular permeability	gnathostomata	2.69226580186147	0.000306673421122448	0.00139738042040504	0.00106158575937198	6	19	17
GO:0060047	heart contraction	gnathostomata	1.65575282122832	0.000308597002912807	0.00140185833640269	0.0424348497672581	17	204	55
GO:0048844	artery morphogenesis	gnathostomata	3.36752168729376	0.000335186426719419	0.00151801755565938	0.339458479787617	2	20	12
GO:0010669	epithelial structure maintenance	gnathostomata	3.16584125767057	0.000345661160405713	0.00156071251213489	0.663658196421025	1	19	13
GO:0097305	response to alcohol	gnathostomata	2.75248405481887	0.00035855236829806	0.00161402727723296	0.0289794311080922	5	28	16
GO:0003015	heart process	gnathostomata	1.64135383268829	0.000377866425205169	0.00169541037030368	0.0472788808053363	17	207	55
GO:0031507	heterochromatin formation	gnathostomata	2.25425455036968	0.000378907149873239	0.00169541037030368	0.210410214472161	6	72	23
GO:0072178	nephric duct morphogenesis	gnathostomata	4.20889786937838	0.000381293371155509	0.00170097941024464	0.000339147997973174	5	10	9
GO:0033013	tetrapyrrole metabolic process	gnathostomata	2.97649066377889	0.000383484326533383	0.00170564670607385	0.345790978808834	3	37	14
GO:0055013	cardiac muscle cell development	gnathostomata	2.19555658452832	0.000414627818348254	0.00183867693255625	0.00252587122199102	9	50	24
GO:0080135	regulation of cellular response to stress	gnathostomata	1.84571436716421	0.000421614323127458	0.00186411080551903	0.0913497796350413	11	130	37
GO:0062012	regulation of small molecule metabolic process	gnathostomata	2.03797722121885	0.000464608808033159	0.00204812758570831	0.108130360581353	7	72	28
GO:0019985	translesion synthesis	gnathostomata	5.21263047083497	0.00048619362631038	0.00213695723658545	0.0566972463256598	3	13	7
GO:1902652	secondary alcohol metabolic process	gnathostomata	2.16142192292819	0.000514273238295485	0.00225372683841257	0.608667358811931	4	83	24
GO:0035476	angioblast cell migration	gnathostomata	3.18504097464003	0.00054456541296788	0.00237947937044616	0.285431129704055	2	17	12
GO:0030509	BMP signaling pathway	gnathostomata	1.67387877070276	0.000644274748923638	0.00279060865086111	0.00542947070735309	15	131	47
GO:0071772	response to BMP	gnathostomata	1.67387877070276	0.000644274748923638	0.00279060865086111	0.00542947070735309	15	131	47
GO:0071773	cellular response to BMP stimulus	gnathostomata	1.67387877070276	0.000644274748923638	0.00279060865086111	0.00542947070735309	15	131	47
GO:0032870	cellular response to hormone stimulus	gnathostomata	1.49508599688105	0.000669137030303662	0.00288989615986219	0.0466731407689797	20	256	73
GO:0048923	posterior lateral line neuromast hair cell differentiation	gnathostomata	3.29602308380855	0.000692476212435869	0.00298205074141458	0.0656221136636066	3	14	11
GO:0048339	paraxial mesoderm development	gnathostomata	3.83595198821709	0.00073241887052957	0.00314496863714427	6.62615873723431e-05	6	12	9
GO:0008360	regulation of cell shape	gnathostomata	1.91820116479967	0.00077653440990221	0.0033248168699836	0.731157605177975	3	75	30
GO:0009725	response to hormone	gnathostomata	1.4468754892142	0.000832924085660514	0.00355603692731853	0.0215016341086945	25	314	82
GO:0060971	embryonic heart tube left/right pattern formation	gnathostomata	3.45690029277774	0.000836409753504722	0.00356071580777724	0.449494930029526	1	9	10
GO:0046185	aldehyde catabolic process	gnathostomata	4.16243681710778	0.000849179985396274	0.00360478113458817	0.214572063844471	2	13	8
GO:0031214	biomineral tissue development	gnathostomata	2.0419281442081	0.00088001715509137	0.00372507261672199	0.0201242360520685	9	71	25
GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	gnathostomata	2.36680997111444	0.000906757325071191	0.00382738927579624	0.026169487531321	6	38	18
GO:0042552	myelination	gnathostomata	1.94082616479449	0.000958780661206225	0.00403554572089626	0.0489107236036989	8	71	28
GO:0072348	sulfur compound transport	gnathostomata	2.81318335800817	0.00100913385554106	0.00423551956269348	0.508583664368408	2	31	13
GO:0019229	regulation of vasoconstriction	gnathostomata	3.33335606123566	0.00109491561156195	0.00458265241917781	0.304833783115511	2	18	10
GO:0040013	negative regulation of locomotion	gnathostomata	2.03741757556712	0.00113301211381178	0.00472881806604919	0.301920891627457	4	50	24
GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	gnathostomata	5.27112626585834	0.00114734322164577	0.00477525530796703	0.51831363559245	1	12	6
GO:0098900	regulation of action potential	gnathostomata	3.30137107152079	0.00117523206587156	0.00487770411740565	0.00427422173688382	4	10	10
GO:0035176	social behavior	gnathostomata	2.53493746485608	0.00121125169712954	0.00499934911003606	0.00363972980469624	6	24	15
GO:0051703	biological process involved in intraspecies interaction between organisms	gnathostomata	2.53493746485608	0.00121125169712954	0.00499934911003606	0.00363972980469624	6	24	15
GO:0031669	cellular response to nutrient levels	gnathostomata	2.02492549938341	0.00122756898495479	0.00505270107067025	0.202127262443623	6	71	24
GO:0060037	pharyngeal system development	gnathostomata	2.18915521433739	0.00123481962495369	0.00506854336413499	0.00126468616873087	8	36	20
GO:0006397	mRNA processing	gnathostomata	1.43621786097442	0.00124443379914824	0.00509397351849143	0.0133584873547995	28	348	79
GO:0061300	cerebellum vasculature development	gnathostomata	3.90082743236994	0.00127681811638983	0.00521221642033109	0.214572063844471	2	13	8
GO:0016071	mRNA metabolic process	gnathostomata	1.3546120413244	0.00158306210742716	0.00644470639362422	0.00399961859861095	39	491	104
GO:0055006	cardiac cell development	gnathostomata	1.98396325646443	0.00159762607031277	0.00648627478137883	0.0037180674840019	9	53	24
GO:0000077	DNA damage checkpoint signaling	gnathostomata	2.5531603895228	0.00162250695575793	0.0065693895763025	0.0999597925657339	5	42	14
GO:0045814	negative regulation of gene expression, epigenetic	gnathostomata	2.01432688596789	0.00163312661813799	0.00659446791605855	0.292197507326587	6	84	23
GO:0050931	pigment cell differentiation	gnathostomata	1.89128262668966	0.00167027380206652	0.00672623774345707	0.000333388118705077	12	66	27
GO:0021692	cerebellar Purkinje cell layer morphogenesis	gnathostomata	4.15343837657408	0.00178036557512565	0.0071502552747634	0.214572063844471	2	13	7
GO:0031297	replication fork processing	gnathostomata	3.35030434091154	0.001839980589498	0.00736981472675273	0.159006974425846	3	22	9
GO:0031570	DNA integrity checkpoint signaling	gnathostomata	2.42020626164548	0.00188186987911075	0.00751696476513695	0.0540245384563632	6	46	15
GO:0006090	pyruvate metabolic process	gnathostomata	2.1095009638521	0.00188680860547733	0.00751696476513695	0.0609437283909355	8	75	20
GO:1903313	positive regulation of mRNA metabolic process	gnathostomata	1.92671980867719	0.00190354207722359	0.00756340718683506	0.023246767696132	9	73	25
GO:0008380	RNA splicing	gnathostomata	1.42199051004238	0.00194947228461816	0.00772530240447089	0.00869592134443195	28	336	76
GO:0007272	ensheathment of neurons	gnathostomata	1.84417092685205	0.00197916123320347	0.00780145565469094	0.0551166798480243	8	73	28
GO:0008366	axon ensheathment	gnathostomata	1.84417092685205	0.00197916123320347	0.00780145565469094	0.0551166798480243	8	73	28
GO:0048534	hematopoietic or lymphoid organ development	gnathostomata	2.71831361207574	0.00204461432055164	0.00803819350296029	0.0631992091226483	4	24	12
GO:0035907	dorsal aorta development	gnathostomata	2.86286806562668	0.00208319512957319	0.00816831774490539	0.583783273776822	1	15	11
GO:0003313	heart rudiment development	gnathostomata	3.27316294256207	0.00214735342998451	0.00839778637972945	0.0483558625825359	3	12	9
GO:0048565	digestive tract development	gnathostomata	1.69129364392427	0.00216905983470142	0.00846046898875687	4.60339852290374e-05	18	114	36
GO:0030225	macrophage differentiation	gnathostomata	2.46530822778926	0.00222128601018875	0.00864155654094319	0.199822465628704	3	25	14
GO:0030336	negative regulation of cell migration	gnathostomata	2.03577960291363	0.00223889842713398	0.00868739233445217	0.468127083084978	3	47	21
GO:0007254	JNK cascade	gnathostomata	1.99310415580004	0.00230314183359523	0.00891345800534258	0.194809204286648	5	54	22
GO:0007292	female gamete generation	gnathostomata	2.07043526645564	0.0023265709910827	0.00898080512101872	0.445878883794122	5	84	20
GO:2000026	regulation of multicellular organismal development	gnathostomata	1.28514846500977	0.00250048313775191	0.00962718314018176	2.61199494632608e-09	57	476	134
GO:0008593	regulation of Notch signaling pathway	gnathostomata	1.88504388679998	0.00252013688973229	0.00967784527242554	0.0674587631654469	7	63	25
GO:0048382	mesendoderm development	gnathostomata	2.96274974962197	0.00255753715478006	0.00979622200674111	0.54354440940555	1	13	10
GO:0061157	mRNA destabilization	gnathostomata	1.97044753206933	0.00263466996018468	0.00996729788688582	0.026169487531321	8	62	22
GO:0071322	cellular response to carbohydrate stimulus	gnathostomata	3.46413605860275	0.00264139548810558	0.00996729788688582	0.154538362701002	2	10	8
GO:0071326	cellular response to monosaccharide stimulus	gnathostomata	3.46413605860275	0.00264139548810558	0.00996729788688582	0.154538362701002	2	10	8
GO:0071331	cellular response to hexose stimulus	gnathostomata	3.46413605860275	0.00264139548810558	0.00996729788688582	0.154538362701002	2	10	8
GO:0071333	cellular response to glucose stimulus	gnathostomata	3.46413605860275	0.00264139548810558	0.00996729788688582	0.154538362701002	2	10	8
GO:0006081	aldehyde metabolic process	gnathostomata	2.26078638412191	0.0026423373592751	0.00996729788688582	0.0747337866474056	6	51	16
GO:0021545	cranial nerve development	gnathostomata	1.78389385495501	0.00266208088937144	0.0100164154675844	1.73893720199076e-05	14	66	29
GO:0050779	RNA destabilization	gnathostomata	1.96809176836603	0.0026718099944004	0.0100276999789839	0.0284840113924329	8	63	22
GO:0021680	cerebellar Purkinje cell layer development	gnathostomata	3.78831694721587	0.00295356032491044	0.0110572987038104	0.229886465090838	2	14	7
GO:0035904	aorta development	gnathostomata	2.73174551000944	0.00296360065958451	0.0110670801573456	0.645377530428889	1	18	11
GO:1903522	regulation of blood circulation	gnathostomata	1.73214881286923	0.00298905149551616	0.0111342168207977	0.0362344871418049	11	108	31
GO:0055002	striated muscle cell development	gnathostomata	1.45519487440305	0.00313500972832614	0.0116420550121878	0.0152192295076528	20	224	61
GO:0141193	nuclear receptor-mediated signaling pathway	gnathostomata	1.908828965718	0.00314101081536878	0.0116420550121878	0.0407032276441822	7	55	23
GO:0001947	heart looping	gnathostomata	1.63838570098434	0.00317566732764583	0.011741301037698	0.00414479505805601	16	140	37
GO:1901264	carbohydrate derivative transport	gnathostomata	2.28433267954939	0.00320826626827655	0.0118324671775546	0.567447073175324	3	57	15
GO:0007281	germ cell development	gnathostomata	1.7581710072887	0.00325008915553824	0.0119571181277826	0.0809864795469596	11	127	29
GO:2000146	negative regulation of cell motility	gnathostomata	1.96866375676584	0.00327567332044237	0.0120215597228057	0.484396973402317	3	49	21
GO:0044057	regulation of system process	gnathostomata	1.5421428723852	0.00343100082439527	0.0125372246342982	0.0197703704687106	16	169	46
GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	gnathostomata	1.57697915430459	0.00343301184617024	0.0125372246342982	0.0061401072465591	15	133	42
GO:0055012	ventricular cardiac muscle cell differentiation	gnathostomata	4.20866552129403	0.00348456845921924	0.0126943936533904	0.00427422173688382	4	10	6
GO:0021546	rhombomere development	gnathostomata	2.53757019046615	0.00352869590260328	0.0128191247175933	0.000241456846425205	7	21	12
GO:0010038	response to metal ion	gnathostomata	2.03461871722677	0.00353601359659788	0.0128191247175933	0.316251385054209	5	69	19
GO:0045005	DNA-templated DNA replication maintenance of fidelity	gnathostomata	3.02750214878164	0.00356926789820068	0.012908274680386	0.199822465628704	3	25	9
GO:0061014	positive regulation of mRNA catabolic process	gnathostomata	1.91646065703193	0.00363350630737623	0.0131087757820595	0.0303983750454787	8	64	22
GO:0001709	cell fate determination	gnathostomata	3.27774876765059	0.00367258431535308	0.0132177551446282	0.00427422173688382	4	10	8
GO:0060897	neural plate regionalization	gnathostomata	3.20805583868266	0.00416754218461552	0.0149629827833184	0.0656221136636066	3	14	8
GO:0030258	lipid modification	gnathostomata	1.68936630216055	0.00425119276004076	0.015226627914569	0.417610664159321	7	120	31
GO:0071466	cellular response to xenobiotic stimulus	gnathostomata	1.9966861270539	0.00429938520330591	0.0153623116377118	0.720304602221663	4	98	19
GO:0006783	heme biosynthetic process	gnathostomata	2.92705006233954	0.00442608211702911	0.015777182665965	0.408716052220124	2	24	9
GO:0006779	porphyrin-containing compound biosynthetic process	gnathostomata	2.91438292609764	0.00454923913569384	0.0161389674099615	0.423944280049574	2	25	9
GO:0033014	tetrapyrrole biosynthetic process	gnathostomata	2.91438292609764	0.00454923913569384	0.0161389674099615	0.423944280049574	2	25	9
GO:0022604	regulation of cell morphogenesis	gnathostomata	1.65101973289923	0.00456254571769924	0.0161477271243987	0.666701324443237	4	90	33
GO:0060896	neural plate pattern specification	gnathostomata	3.15610435055639	0.00458476716673537	0.0161879219868145	0.0747337866474056	3	15	8
GO:0022412	cellular process involved in reproduction in multicellular organism	gnathostomata	1.70684055702979	0.00483689401608545	0.0170377590637525	0.100180424673106	11	133	29
GO:0003260	cardioblast migration	gnathostomata	2.55079102298835	0.00489470020085481	0.0171602430571145	0.0656221136636066	3	14	11
GO:0060975	cardioblast migration to the midline involved in heart field formation	gnathostomata	2.55079102298835	0.00489470020085481	0.0171602430571145	0.0656221136636066	3	14	11
GO:0007498	mesoderm development	gnathostomata	1.54956577035139	0.00505955546135644	0.0176965672239932	0.00764767366144985	14	123	41
GO:0001678	intracellular glucose homeostasis	gnathostomata	3.08970074494358	0.00518709374012658	0.0181001631681232	0.229886465090838	2	14	8
GO:0070536	protein K63-linked deubiquitination	gnathostomata	3.08424313785918	0.0052403754337098	0.0182433630752981	0.266921334408317	2	16	8
GO:0042058	regulation of epidermal growth factor receptor signaling pathway	gnathostomata	2.6488123779993	0.00552163717822068	0.0191777142087385	0.676138557988875	1	20	10
GO:0019318	hexose metabolic process	gnathostomata	1.78389263286649	0.00584292772679779	0.0202464239835551	0.408716052220124	6	99	24
GO:0055001	muscle cell development	gnathostomata	1.38714416280267	0.00588720949154427	0.0203525339730881	0.00305598252457396	25	263	67
GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	gnathostomata	1.27305222042886	0.00591540878625714	0.0203929425782322	1.40959109414539e-07	45	376	117
GO:1901184	regulation of ERBB signaling pathway	gnathostomata	2.62093525344834	0.00592627123246614	0.0203929425782322	0.690414845337677	1	21	10
GO:0000731	DNA synthesis involved in DNA repair	gnathostomata	3.31969536044429	0.00597013955655417	0.0204965620720408	0.108130360581353	3	18	7
GO:0016925	protein sumoylation	gnathostomata	3.01143994214052	0.00601237953108741	0.0205941275892419	0.134377757134184	3	20	8
GO:0021999	neural plate anterior/posterior regionalization	gnathostomata	3.27918220816321	0.00636461016486358	0.0217506173065292	0.154538362701002	2	10	7
GO:0048066	developmental pigmentation	gnathostomata	1.62412255179527	0.00646180182713699	0.0220322304861192	0.00016688727826803	15	92	32
GO:0070050	neuron cellular homeostasis	gnathostomata	2.58250910565799	0.00653731246407776	0.0222388026746024	0.0979119909808813	3	17	10
GO:0009410	response to xenobiotic stimulus	gnathostomata	1.84326712315519	0.00670575771378652	0.0227598610331251	0.63005583071144	5	108	21
GO:0045597	positive regulation of cell differentiation	gnathostomata	1.37472879387055	0.0067309581268456	0.0227934718386362	7.5754702168949e-09	32	190	68
GO:0031667	response to nutrient levels	gnathostomata	1.59141473807281	0.00685868607449937	0.0231733384376509	0.166062396160749	9	115	34
GO:0035162	embryonic hemopoiesis	gnathostomata	1.65888548387077	0.00700314119711363	0.0236078741712654	0.0234266067071257	11	100	29
GO:0017148	negative regulation of translation	gnathostomata	1.98480502688394	0.00702098544615248	0.0236146011620027	0.107455848742945	6	57	17
GO:0006301	postreplication repair	gnathostomata	3.19868963124545	0.00723880583708096	0.0242625209551502	0.120411197078738	3	19	7
GO:0000082	G1/S transition of mitotic cell cycle	gnathostomata	1.89605422240782	0.00724618914432339	0.0242625209551502	0.39365984582662	4	59	19
GO:0002573	myeloid leukocyte differentiation	gnathostomata	1.79989618019558	0.0072979296914745	0.0243809758751054	0.0703350319392789	8	78	22
GO:0043547	positive regulation of GTPase activity	gnathostomata	2.02055058562862	0.00744946863111612	0.0247761345097389	0.386801352038076	3	40	16
GO:0051345	positive regulation of hydrolase activity	gnathostomata	2.02055058562862	0.00744946863111612	0.0247761345097389	0.386801352038076	3	40	16
GO:0048008	platelet-derived growth factor receptor signaling pathway	gnathostomata	2.53066322046743	0.00747170976031044	0.0247947606745269	0.0287983574158531	4	18	10
GO:0061053	somite development	gnathostomata	1.47889835508511	0.00764069388907914	0.0252991864327287	0.00021948533572486	20	153	45
GO:0021675	nerve development	gnathostomata	1.61151928046553	0.00803678746952774	0.0265466181626793	1.51767857938757e-05	16	84	31
GO:0042573	retinoic acid metabolic process	gnathostomata	2.8601718933011	0.00805306806008794	0.0265466181626793	0.0133770676582823	4	14	8
GO:0022408	negative regulation of cell-cell adhesion	gnathostomata	1.87401764895005	0.00812816812861574	0.0267350342420253	0.247638338403769	5	61	19
GO:0071816	tail-anchored membrane protein insertion into ER membrane	gnathostomata	4.11025821424751	0.00816845879149013	0.0268083779720711	0.00790778493347744	4	12	5
GO:0060029	convergent extension involved in organogenesis	gnathostomata	2.18567611480407	0.00819528648376474	0.0268373117819988	0.0124543723025287	5	22	13
GO:0044843	cell cycle G1/S phase transition	gnathostomata	1.87044469458008	0.00828108347652315	0.027058803464955	0.421570956209191	4	62	19
GO:0120192	tight junction assembly	gnathostomata	2.10756230052096	0.00840128821260759	0.0273317018270422	0.936441700805954	1	57	14
GO:0120193	tight junction organization	gnathostomata	2.10756230052096	0.00840128821260759	0.0273317018270422	0.936441700805954	1	57	14
GO:0097237	cellular response to toxic substance	gnathostomata	2.47122275758382	0.00872321622721782	0.0282556351707708	0.0631992091226483	4	24	10
GO:1990748	cellular detoxification	gnathostomata	2.47122275758382	0.00872321622721782	0.0282556351707708	0.0631992091226483	4	24	10
GO:0030856	regulation of epithelial cell differentiation	gnathostomata	2.16642729815087	0.00877215100938134	0.028352505431623	0.0257326924032494	5	27	13
GO:0021984	adenohypophysis development	gnathostomata	2.46810086640947	0.0087948985939271	0.028364499794267	0.00348158336289677	5	16	10
GO:0000075	cell cycle checkpoint signaling	gnathostomata	1.85772808232428	0.00884932663548494	0.028478394572079	0.0703350319392789	8	78	19
GO:0048645	animal organ formation	gnathostomata	1.82323200343416	0.00892457503036982	0.0286586568863169	0.0111385668237305	7	41	20
GO:0030514	negative regulation of BMP signaling pathway	gnathostomata	2.03059860201993	0.00896673350136778	0.0287321138000817	0.229886465090838	4	43	15
GO:0060974	cell migration involved in heart formation	gnathostomata	2.33342799210392	0.0091579674569055	0.0292475431463315	0.0979119909808813	3	17	11
GO:0010996	response to auditory stimulus	gnathostomata	2.45232899184891	0.00916684741566228	0.0292475431463315	0.266921334408317	2	16	10
GO:0072331	signal transduction by p53 class mediator	gnathostomata	1.96849204687557	0.00936613584699138	0.0298195350684127	0.476913819970267	3	48	16
GO:0033338	medial fin development	gnathostomata	2.14611292225843	0.00942717708515098	0.0299481094104507	0.704079893839222	1	22	13
GO:0003006	developmental process involved in reproduction	gnathostomata	1.47366247236118	0.00944671907577975	0.0299481094104507	0.0197879274458674	19	215	43
GO:0071806	protein transmembrane transport	gnathostomata	2.13350513860174	0.00985921747187143	0.0311894565458353	0.0617836201836881	6	48	13
GO:0006974	DNA damage response	gnathostomata	1.30706160666474	0.0101065731943056	0.031904224702363	0.023982745821549	35	488	83
GO:0018193	peptidyl-amino acid modification	gnathostomata	1.59592347862226	0.0101726395540419	0.0320448899271086	0.552220472784817	7	141	30
GO:0045766	positive regulation of angiogenesis	gnathostomata	2.28798900485689	0.0104735239127742	0.0329231025950076	0.773171344351985	1	27	11
GO:0002520	immune system development	gnathostomata	1.93208221983206	0.0110011277140327	0.0345088006187551	0.112740846469672	5	44	16
GO:0001885	endothelial cell development	gnathostomata	2.17852268157554	0.0110399501538046	0.0345578271621193	0.44265442384929	2	26	12
GO:0007492	endoderm development	gnathostomata	1.64578340278588	0.01117909152909	0.0349187558965806	0.000319630068229704	13	76	26
GO:0003018	vascular process in circulatory system	gnathostomata	1.62835116662967	0.0112077381940644	0.0349187558965806	0.0638699983378545	8	76	27
GO:0048934	peripheral nervous system neuron differentiation	gnathostomata	2.37509466578518	0.0112489951881602	0.0349187558965806	0.0566972463256598	4	23	10
GO:0048935	peripheral nervous system neuron development	gnathostomata	2.37509466578518	0.0112489951881602	0.0349187558965806	0.0566972463256598	4	23	10
GO:0043409	negative regulation of MAPK cascade	gnathostomata	2.09402627521034	0.0113507276409512	0.0351612976819485	0.00754307413646817	7	38	13
GO:1902808	positive regulation of cell cycle G1/S phase transition	gnathostomata	2.68633067732944	0.0113980701541777	0.0352346981944498	0.0315674965386894	3	10	8
GO:0060021	roof of mouth development	gnathostomata	2.91754543946152	0.0115444956200385	0.0356134543972203	0.562457664747115	1	14	7
GO:1904018	positive regulation of vasculature development	gnathostomata	2.16385265425612	0.0115845785321965	0.0356632686218447	0.481337626255526	2	29	12
GO:0042476	odontogenesis	gnathostomata	2.02329853330635	0.0116204939808214	0.0357000742915957	0.108130360581353	4	30	14
GO:0060117	auditory receptor cell development	gnathostomata	2.01878076671677	0.0118255980118476	0.0362554342338536	0.408716052220124	2	24	14
GO:0001649	osteoblast differentiation	gnathostomata	2.06350387151185	0.0126640252655031	0.0387461963975351	0.0553102467555498	5	34	13
GO:0030150	protein import into mitochondrial matrix	gnathostomata	2.8545697787788	0.0128660411592276	0.0392836092771499	0.0453562270836631	4	21	7
GO:0043087	regulation of GTPase activity	gnathostomata	1.89352850032493	0.0130525049934968	0.0397714364832521	0.420915273405912	3	43	16
GO:0110020	regulation of actomyosin structure organization	gnathostomata	1.93852043611605	0.0131357405289456	0.0399433742614878	0.345790978808834	3	37	15
GO:0046164	alcohol catabolic process	gnathostomata	3.14729770229321	0.0133891531120754	0.0406310349022247	0.562457664747115	1	14	6
GO:2000781	positive regulation of double-strand break repair	gnathostomata	3.12928019686305	0.0137339406772617	0.0415926252217884	0.229886465090838	2	14	6
GO:0042491	inner ear auditory receptor cell differentiation	gnathostomata	1.87999164389169	0.0138619793492586	0.041895231704656	0.126726934965879	4	32	16
GO:0048318	axial mesoderm development	gnathostomata	2.79770800555879	0.0142065544821852	0.0428497291061861	0.154538362701002	2	10	7
GO:0034248	regulation of amide metabolic process	gnathostomata	2.78809020406291	0.0144484395834056	0.0434912625843927	0.0747337866474056	3	15	7
GO:0042168	heme metabolic process	gnathostomata	2.40773222497104	0.0144829933814083	0.0435073793110854	0.481337626255526	2	29	9
GO:0003143	embryonic heart tube morphogenesis	gnathostomata	1.45297488151736	0.0146176881408496	0.043823652575183	0.00557256798525281	17	159	40
GO:0006778	porphyrin-containing compound metabolic process	gnathostomata	2.3991545794725	0.0147851099366562	0.0442365739068628	0.494096894909766	2	30	9
GO:0006086	pyruvate decarboxylation to acetyl-CoA	gnathostomata	3.05985240829466	0.0151614215408894	0.0452715793505515	0.0483558625825359	3	12	6
GO:0001655	urogenital system development	gnathostomata	2.74490972018978	0.0155928528397005	0.0464667014623075	0.0167204613491886	4	15	7
GO:0044092	negative regulation of molecular function	gnathostomata	1.71521623988319	0.0161457464776349	0.048018287927497	0.95303961474625	2	101	20
GO:0050932	regulation of pigment cell differentiation	gnathostomata	2.68389114986339	0.0173871686082595	0.0508121452328711	0.039612868341643	3	11	7
GO:0048546	digestive tract morphogenesis	gnathostomata	1.9757847585386	0.0173920765562176	0.0508121452328711	0.00973371402314884	7	40	13
GO:0050935	iridophore differentiation	gnathostomata	2.1998830599272	0.0180996386123261	0.0527758542707747	0.00106158575937198	6	19	10
GO:0030177	positive regulation of Wnt signaling pathway	gnathostomata	1.6365972596942	0.0193944370636892	0.0554658564777292	0.024708093093767	9	74	22
GO:0141091	transforming growth factor beta receptor superfamily signaling pathway	gnathostomata	1.34214225149831	0.0202753887073203	0.057325102796788	0.00250727283222639	21	201	55
GO:0060419	heart growth	gnathostomata	2.20351894175518	0.0239026495959182	0.0666736912240795	0.00726297638759697	6	28	9
GO:0009060	aerobic respiration	gnathostomata	1.48209505044654	0.0246282048047212	0.0684627335056617	0.0335524619804359	14	151	30
GO:0001889	liver development	gnathostomata	1.37324747769707	0.0281202770120127	0.0771862221065306	0.00809636275138824	17	166	42
GO:0007276	gamete generation	gnathostomata	1.37900768346927	0.0281289386602994	0.0771862221065306	0.0291655777357096	18	210	41
GO:0007178	cell surface receptor protein serine/threonine kinase signaling pathway	gnathostomata	1.29860059341469	0.0291892860912896	0.0799485960956277	0.000327623967068978	25	224	59
GO:0045664	regulation of neuron differentiation	gnathostomata	1.5249895257339	0.0310123566702563	0.0844760720999668	0.000253291486465498	12	64	24
GO:0048919	posterior lateral line neuromast development	gnathostomata	1.73154463309162	0.0313489138831534	0.0852370103757272	0.00754307413646817	7	38	15
GO:0060038	cardiac muscle cell proliferation	gnathostomata	2.20713768565865	0.0317643077151636	0.0862091411577299	0.0124543723025287	5	22	8
GO:0060581	cell fate commitment involved in pattern specification	gnathostomata	2.8691277860475	0.0323665219586823	0.0876838503971576	0.00790778493347744	4	12	5
GO:0051094	positive regulation of developmental process	gnathostomata	1.22588587811583	0.0326044827364565	0.088027346533607	3.04815846161096e-08	40	294	89
GO:0072176	nephric duct development	gnathostomata	2.07956512538291	0.0327068722715784	0.0881252073863505	0.00690550001111436	5	19	9
GO:0014855	striated muscle cell proliferation	gnathostomata	2.07880550753545	0.0327704881498529	0.088137233471626	0.00991449251478374	6	30	9
GO:0030218	erythrocyte differentiation	gnathostomata	1.44221596958469	0.0358692480431387	0.0954378206862083	0.0388930425986012	13	139	29
GO:0006085	acetyl-CoA biosynthetic process	gnathostomata	2.27723290191817	0.0372973383226126	0.0988844023144001	0.0287983574158531	4	18	7
GO:0034101	erythrocyte homeostasis	gnathostomata	1.4329858064273	0.03836614199622	0.101177967388261	0.0443052262230136	13	142	29
GO:0010720	positive regulation of cell development	gnathostomata	1.38928264469741	0.0387064998445081	0.101715493418549	6.43902150170046e-08	19	79	34
GO:0048332	mesoderm morphogenesis	gnathostomata	1.56184292807069	0.0415068494813939	0.108691046972367	0.0474586618289586	7	57	19
GO:0033500	carbohydrate homeostasis	gnathostomata	1.6916826128166	0.0428594901329974	0.111449634028213	0.0190026844669782	7	46	14
GO:0042593	glucose homeostasis	gnathostomata	1.6916826128166	0.0428594901329974	0.111449634028213	0.0190026844669782	7	46	14
GO:0048892	lateral line nerve development	gnathostomata	2.19459559811336	0.0439093122865775	0.113584852963542	0.00442087701816352	5	17	7
GO:0055017	cardiac muscle tissue growth	gnathostomata	2.04837099620306	0.0456039818821747	0.117560437723945	0.0170226410738338	5	24	8
GO:0035384	thioester biosynthetic process	gnathostomata	1.85695747631148	0.0478918255317804	0.121772730447701	0.0150660312297721	6	33	10
GO:0071616	acyl-CoA biosynthetic process	gnathostomata	1.85695747631148	0.0478918255317804	0.121772730447701	0.0150660312297721	6	33	10
GO:0019953	sexual reproduction	gnathostomata	1.26460258729606	0.0504012487642446	0.126640574466652	0.00905022726012214	28	337	55
