id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0032925	regulation of activin receptor signaling pathway	0.0019586520220877	20	1.18527037221494	0.253319738514868	0.922466217610746	38320	11	16	1.3423270513871	0.123890071252019	0.803794827702292
GO:0106027	neuron projection organization	0.00260710560126952	26	1.15760246656969	0.253667225858794	0.922571129222623	84662	12	16	1.46435678333138	0.0471580993876672	0.783736694268697
GO:0009260	ribonucleotide biosynthetic process	0.00880608015852878	82	1.08087615543053	0.254358761808499	0.923925489881562	29342	44	79	1.08745482644018	0.246774129058924	0.930625046453184
GO:0032098	regulation of appetite	0.000493791359053983	6	1.41043307179802	0.255692140930991	0.92599551513251	29202	3	5	1.17148542666511	0.522812966700928	0.935615886903431
GO:0042176	regulation of protein catabolic process	0.00447271863156156	43	1.11594192824626	0.255786528105011	0.92599551513251	42002	22	45	0.954543680986383	0.678119748928296	0.966774090289809
GO:0046209	nitric oxide metabolic process	0.000903001816475554	10	1.2854526806604	0.256338212305438	0.92599551513251	50771	3	8	0.732178391665691	0.870920319578119	0.977349361539301
GO:0031573	mitotic intra-S DNA damage checkpoint signaling	0.000494596891450482	6	1.40813594953125	0.256837639980026	0.92599551513251	10040	2	5	0.780990284443404	0.827380037836	0.977349361539301
GO:0000077	DNA damage checkpoint signaling	0.00228730923985935	23	1.16720642597173	0.256865072483587	0.92599551513251	17913	12	23	1.01868297970879	0.547007337427606	0.935615886903431
GO:0044087	regulation of cellular component biogenesis	0.0216792933869818	196	1.04943529589411	0.256900575031667	0.92599551513251	42176	101	213	0.925821816065538	0.88206381979674	0.977349361539301
GO:0051279	regulation of release of sequestered calcium ion into cytosol	0.000395516406681086	5	1.46740575867649	0.25716766637877	0.92599551513251	3374	4	5	1.56198056888681	0.203045621333424	0.930625046453184
GO:0009069	serine family amino acid metabolic process	0.00153695581252039	16	1.20837941720781	0.257961758337697	0.927441492809417	40142	9	15	1.17148542666511	0.337787879845	0.935615886903431
GO:0032006	regulation of TOR signaling	0.00503054981613723	48	1.10756826006365	0.258209963110325	0.927441492809417	20939	27	55	0.958488076362359	0.674145644777449	0.966774090289809
GO:0097479	synaptic vesicle localization	0.00218218726211621	22	1.17024119639893	0.258789179060856	0.927724540414792	32763	11	20	1.07386164110968	0.455204255462535	0.935615886903431
GO:0006690	icosanoid metabolic process	0.00080190750071491	9	1.30275560976221	0.258994612357844	0.927724540414792	22501	6	13	0.901142635896235	0.739379024889791	0.977349361539301
GO:0009395	phospholipid catabolic process	0.00250802511650012	25	1.15705191506369	0.25939385574537	0.927724540414792	17279	12	23	1.01868297970879	0.547007337427606	0.935615886903431
GO:0007411	axon guidance	0.0218130117648007	197	1.04832347442299	0.261101676089353	0.927724540414792	73219	108	170	1.24039633411599	0.00076091731186919	0.358653907808336
GO:0097485	neuron projection guidance	0.0218130117648007	197	1.04832347442299	0.261101676089353	0.927724540414792	73219	108	170	1.24039633411599	0.00076091731186919	0.358653907808336
GO:0017156	calcium-ion regulated exocytosis	0.0030561899123178	30	1.1394247140382	0.261426873093386	0.927724540414792	38929	13	24	1.05759101018378	0.466931427825131	0.935615886903431
GO:0050654	chondroitin sulfate proteoglycan metabolic process	0.00218621492409871	22	1.16808526199141	0.261454171785732	0.927724540414792	44210	9	17	1.03366361176333	0.540585364189776	0.935615886903431
GO:0002702	positive regulation of production of molecular mediator of immune response	0.000398335770068833	5	1.45701967140578	0.261697024079081	0.927724540414792	28337	3	5	1.17148542666511	0.522812966700928	0.935615886903431
GO:0001710	mesodermal cell fate commitment	0.00111807896634083	12	1.24581480261122	0.262176348142806	0.927724540414792	36603	6	7	1.67355060952158	0.0708417087251588	0.783736694268697
GO:0016973	poly(A)+ mRNA export from nucleus	0.000499027319631227	6	1.39563433900272	0.263162211036221	0.927724540414792	17556	4	8	0.976237855554255	0.663039104679278	0.966774090289809
