id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0014029	neural crest formation	0.00215932105741674	64	1.23986387363743	0.052626275382397	0.0856640212142851	36556	17	23	2.52709108517254	1.21998005594363e-05	4.43887716732538e-05
GO:0070979	protein K11-linked ubiquitination	0.000356885606860136	14	1.64100632269209	0.052627911941007	0.0856640212142851	28473	6	10	2.051403351493	0.0420311257317926	0.0575682726369211
GO:1902222	erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process	0.00076679746027802	26	1.41841702102483	0.0528638333290106	0.0860043582839994	26386	8	18	1.51955803814296	0.12494026130169	0.150993038262411
GO:0002224	toll-like receptor signaling pathway	0.000839050069663349	28	1.39598710139018	0.0538805908354344	0.087614050546711	29769	9	30	1.0257016757465	0.532630442882081	0.555328747377055
GO:0061045	negative regulation of wound healing	0.00016942114931634	8	1.97530250907212	0.0541519394643192	0.0880106318372937	11364	5	10	1.70950279291083	0.137653091049871	0.163945803349995
GO:0031398	positive regulation of protein ubiquitination	0.000629086177580308	22	1.46293082167149	0.0542022797051472	0.0880477985073477	12164	7	23	1.04056691742399	0.528509587940096	0.551211594320861
GO:0051899	membrane depolarization	0.00223918138430649	66	1.23300805167434	0.054319609456822	0.0881936921525403	39368	23	45	1.74749174386441	0.00166965495012392	0.00355092509299746
GO:0010669	epithelial structure maintenance	0.00127249256157181	40	1.31497044242472	0.0544267152437766	0.0883228467626856	65745	11	19	1.97942428652833	0.00857044689947107	0.014791751380078
GO:1901796	regulation of signal transduction by p53 class mediator	0.00138299703961776	43	1.30064404560824	0.0547353807123098	0.0887351279203704	80614	8	23	1.18921933419884	0.351482314934112	0.381864684530111
GO:0070661	leukocyte proliferation	0.00175297976493611	53	1.26476610608311	0.0547587728971668	0.0887351279203704	31391	18	45	1.36760223432867	0.0801577848412883	0.101583906847105
GO:0009226	nucleotide-sugar biosynthetic process	0.00130973048203665	41	1.30952312927162	0.054763832457564	0.0887351279203704	41485	14	21	2.27933705721445	0.000423276416711285	0.00107923700521851
GO:0035418	protein localization to synapse	0.00243330173187887	71	1.22060075839829	0.0562056336576499	0.0910252935183264	82845	12	24	1.70950279291083	0.0258086978119626	0.0384015211176138
GO:0097205	renal filtration	0.00277902079421111	80	1.20423000083901	0.0574369187089493	0.0929723860920114	52758	25	38	2.24934578014583	3.35958563524073e-06	1.39114624818431e-05
GO:0030212	hyaluronan metabolic process	0.000738816217317428	25	1.41551618948942	0.0576881950718338	0.0933319864741179	34303	13	18	2.46928181198232	0.000202352275461149	0.000552889209593334
GO:0001558	regulation of cell growth	0.0056888767976506	155	1.13976790041098	0.0580391436421928	0.0938523992801352	64733	40	70	1.95371747761238	1.05556295336938e-06	4.80551032038192e-06
GO:0002562	somatic diversification of immune receptors via germline recombination within a single locus	0.000496760761303117	18	1.51578104926659	0.058255873470548	0.0941553577776634	20914	9	15	2.051403351493	0.0127890932664002	0.0207855192286067
GO:0072384	organelle transport along microtubule	0.00243930604457811	71	1.21759626921145	0.0584437824430161	0.0944114529888441	23938	28	39	2.45467067700017	4.88558967574813e-08	2.65845754002933e-07
GO:0060788	ectodermal placode formation	0.00274455966992848	79	1.20410862146196	0.0587416375904425	0.0948448103160544	48048	22	31	2.4263910609057	1.89385926085561e-06	8.20657063729127e-06
