id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0006397	mRNA processing	0.017045423759618	61	1.79112769275117	1.67638857346824e-05	0.000596000253356737	62454	44	348	2.39900849422208	8.47450756412521e-08	2.38522077481941e-06
GO:0060788	ectodermal placode formation	0.00274455966992848	18	3.28249704596284	1.75295493962864e-05	0.000607241570112383	45842	10	31	6.12063750725282	2.59435193601449e-06	3.98291984722225e-05
GO:0043583	ear development	0.0141657673990718	53	1.87257956305739	1.86625695338375e-05	0.00063032828600536	61158	32	209	2.90510641492574	6.14009177675072e-08	1.76494978518941e-06
GO:0071696	ectodermal placode development	0.00358454707223301	21	2.93217254473463	1.92255010946664e-05	0.0006335037068023	41832	12	44	5.17472080158647	1.94585119729591e-06	3.15746447272177e-05
GO:0039019	pronephric nephron development	0.00418477748516173	23	2.75080611868342	2.12501755769672e-05	0.000683547314392444	52077	13	51	4.83650375573115	1.69639844034873e-06	2.86479286613891e-05
GO:0006281	DNA repair	0.0142805195539026	53	1.85753231361091	2.30104888618403e-05	0.000722957452380144	37440	37	363	1.93398656220909	0.000109652192919665	0.00078204051975812
GO:0006511	ubiquitin-dependent protein catabolic process	0.0191628947782279	66	1.72380182719386	2.4532835015677e-05	0.000741690974889609	23611	57	429	2.52101782641392	1.71288119920213e-10	1.33320388117848e-08
GO:0016071	mRNA metabolic process	0.0237913695057031	78	1.64089078729499	2.47047326943245e-05	0.000741690974889609	55191	59	491	2.27996863559377	4.04751537126168e-09	1.82273108885818e-07
GO:0090596	sensory organ morphogenesis	0.025008961845665	81	1.62104052102298	2.61690499344109e-05	0.000757657665967525	53119	58	367	2.99861205396201	8.52502401238462e-14	1.04702794915742e-11
GO:0032350	regulation of hormone metabolic process	0.000573399093517613	8	6.98292698623008	2.64940520642728e-05	0.000757657665967525	22379	5	11	8.62453466931079	0.00014316888564731	0.000962294350793612
GO:0098900	regulation of action potential	0.000938656502737675	10	5.33209431821701	2.69189992349676e-05	0.000757657665967525	54577	6	10	11.3843857634902	3.72305794827682e-06	5.35090562566168e-05
GO:0048839	inner ear development	0.0140278663030631	52	1.85530895887873	2.81761414087828e-05	0.000776856470270726	62251	31	207	2.8415133548164	1.63085291921271e-07	4.40656458771274e-06
GO:0048736	appendage development	0.0094584856360254	39	2.06370451578144	3.0868786235512e-05	0.000820111417952717	78385	23	134	3.25672727065019	5.47489654485241e-07	1.17406114795168e-05
GO:0030277	maintenance of gastrointestinal epithelium	0.000762839680186355	9	5.90491635595581	3.09590542676451e-05	0.000820111417952717	41000	2	12	3.16232937874729	0.12915976705957	0.16650271497851
GO:0009880	embryonic pattern specification	0.00405219323255137	22	2.71729662903518	3.78985929253503e-05	0.000976988504253423	35397	9	79	2.1615922335741	0.0230231360581573	0.046703088310166
GO:0072148	epithelial cell fate commitment	0.00118785100993582	11	4.63484516109725	3.83274542749307e-05	0.000976988504253423	47126	2	15	2.52986350299783	0.185629482072876	0.223317391166924
GO:0030916	otic vesicle formation	0.00268050492488719	17	3.17421856961019	4.45105154690392e-05	0.00111358715553096	48371	9	28	6.09877808758406	8.55846768097331e-06	0.00010232291891146
GO:0033339	pectoral fin development	0.00597065224200726	28	2.34714959873508	4.74787563936886e-05	0.00114932276537733	96353	16	81	3.74794593036716	4.34244564674768e-06	5.92590309975365e-05
GO:1903432	regulation of TORC1 signaling	0.00192061735935938	14	3.64830973377446	4.835603745524e-05	0.00114932276537733	22558	10	49	3.87224005560893	0.000201667527584502	0.00126722246403098
GO:0035118	embryonic pectoral fin morphogenesis	0.00325412627253622	19	2.92229271794605	4.88595063038882e-05	0.00114932276537733	116530	11	34	6.13863938227415	7.89689529607832e-07	1.50263458380307e-05
GO:0045879	negative regulation of smoothened signaling pathway	0.0019243107812761	14	3.64130735803513	4.93417619481016e-05	0.00114932276537733	45136	8	22	6.89962773544863	9.67131442063491e-06	0.000112637463640326
GO:0030901	midbrain development	0.00301139162998368	18	2.99164310590112	5.69378840527994e-05	0.00130378103992088	45511	7	40	3.32044584768465	0.00451087178999993	0.0139096668068562
GO:0033333	fin development	0.00908310462014254	37	2.03878731920055	6.18657717207077e-05	0.00139301095991127	82612	22	127	3.28683053539088	8.14359712960881e-07	1.52805551695854e-05
GO:0001501	skeletal system development	0.0305392258090421	93	1.52415607512765	6.42952187331382e-05	0.00141526748673267	42772	68	447	2.88642144637336	4.45884278438308e-15	7.52987075212693e-13
GO:0030855	epithelial cell differentiation	0.0229427859762165	74	1.6143216902878	6.49493591246675e-05	0.00141526748673267	52057	45	348	2.45353141454531	3.10755844938385e-08	9.99597967885138e-07
GO:0050684	regulation of mRNA processing	0.0054678236668245	26	2.37992550710225	6.96803523223521e-05	0.0014827740864927	97240	18	92	3.71229970548595	1.2932147491542e-06	2.32951083480977e-05
GO:0031016	pancreas development	0.0091415132819697	37	2.02576071896582	7.02424437716749e-05	0.0014827740864927	22212	26	167	2.95403223403938	7.35448513757727e-07	1.4399868725894e-05
GO:0060972	left/right pattern formation	0.01614567001264	56	1.73594703757017	8.15038067276694e-05	0.00169402527521664	32815	40	315	2.40939381237889	2.85733595431118e-07	6.65562219702484e-06
GO:0046496	nicotinamide nucleotide metabolic process	0.00399138671093376	21	2.63329796677397	8.64149727146586e-05	0.00176888830511369	8862	14	98	2.71056803892625	0.000622490219538994	0.0030567803292999
GO:0007586	digestion	0.00178162638983049	13	3.65200389017899	8.77984974626805e-05	0.00177038462794151	33563	5	36	2.63527448228941	0.0392191509168955	0.0681042067978481
GO:0030490	maturation of SSU-rRNA	0.00131681431480274	11	4.1809277463165	9.45525594347146e-05	0.00187853687935734	18869	6	42	2.71056803892625	0.0219371378417063	0.0453166257249926
GO:0021532	neural tube patterning	0.00526444250036654	25	2.37679726042051	9.68832628333046e-05	0.00189694620417093	39443	11	61	3.42153670487412	0.000310533766608223	0.00175391013192426
GO:0055123	digestive system development	0.00860957148626264	35	2.03465614351055	9.98612040986617e-05	0.00192732123910417	25028	23	160	2.72750908916954	1.21812107114027e-05	0.000137140130592542
GO:0072006	nephron development	0.00899251742537617	36	2.00366784579951	0.000107646446822192	0.00202498103182587	90274	18	115	2.96983976438876	3.29916587221858e-05	0.000307391247818435
GO:0000381	regulation of alternative mRNA splicing, via spliceosome	0.00375714397079974	20	2.66426042967933	0.000107919048328248	0.00202498103182587	104798	13	58	4.25278778521187	7.9567622336688e-06	9.68431151142933e-05
GO:0016055	Wnt signaling pathway	0.0194880739696206	64	1.64367356579033	0.000121103702035746	0.00224124796507251	52608	44	309	2.70179597407535	2.34243576507106e-09	1.2658522874444e-07
GO:0019226	transmission of nerve impulse	0.00184580468608148	13	3.52502437314719	0.000123854493702776	0.00226118136476284	32693	8	29	5.23420035103	9.32179518325613e-05	0.000680742988788056
GO:0038202	TORC1 signaling	0.00239810344171939	15	3.13060203196439	0.000141019950694885	0.0025204562334434	21283	11	59	3.5375209999546	0.000228971181903626	0.00140609121250818
GO:0072524	pyridine-containing compound metabolic process	0.00414355762654747	21	2.53659088585385	0.000143043178803059	0.0025204562334434	8862	14	103	2.57898706616284	0.00102788559911969	0.00462891148136903
GO:0022600	digestive system process	0.00162347739026598	12	3.69947006469983	0.000143652945947551	0.0025204562334434	36044	4	29	2.617100175515	0.0640090529073849	0.0976029689366558
GO:0060729	intestinal epithelial structure maintenance	0.000735949000976169	8	5.44059982239674	0.000146999913241373	0.00254611388191147	45472	1	11	1.72490693386216	0.448789969909831	0.471107419850957
GO:0032787	monocarboxylic acid metabolic process	0.0138885164138189	49	1.76581312170412	0.000149241373690841	0.00255221640324463	17857	37	339	2.07090596484336	2.59639113504645e-05	0.000256038279083778
GO:0009799	specification of symmetry	0.0174174909802061	58	1.66665962749852	0.00017409707555568	0.00286228328974453	34166	42	336	2.37174703406047	2.25677989551745e-07	5.44448149793584e-06
GO:0009855	determination of bilateral symmetry	0.0174174909802061	58	1.66665962749852	0.00017409707555568	0.00286228328974453	34166	42	336	2.37174703406047	2.25677989551745e-07	5.44448149793584e-06
GO:0007368	determination of left/right symmetry	0.0158886227562087	54	1.70103019259273	0.00017647379175959	0.00286228328974453	32234	39	308	2.40254894359372	4.30051189106654e-07	9.52457633578835e-06
GO:0035113	embryonic appendage morphogenesis	0.00390429139085936	20	2.5638480860945	0.000177320556201568	0.00286228328974453	110726	12	41	5.55335890901963	8.44570404129252e-07	1.56303372051866e-05
GO:0048701	embryonic cranial skeleton morphogenesis	0.0136216561543246	48	1.76366395920197	0.000177965800398624	0.00286228328974453	52750	35	182	3.64884159086226	2.70527144905033e-11	2.43654781844467e-09
