id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0001525	angiogenesis	0.0231825712650314	148	0.932530869380482	0.815374999517153	0.999999904388717	35764	81	367	1.86955477314086	1.85339269566136e-08	3.11798885019016e-07
GO:0060828	regulation of canonical Wnt signaling pathway	0.00806136303491898	49	0.887872706101353	0.816026781411597	0.999999904388717	31733	33	133	2.10175233059584	2.42760523427924e-05	0.000165886357675748
GO:0006518	peptide metabolic process	0.00152836849731675	8	0.764583664080403	0.818849853782829	0.999999904388717	15816	6	37	1.37362683031571	0.267525344117921	0.325197893176507
GO:0055088	lipid homeostasis	0.00334311903549029	19	0.830165853108425	0.819718678919029	0.999999904388717	64784	10	78	1.08598702396755	0.441617938810719	0.488671929363445
GO:0009408	response to heat	0.00135907780151233	7	0.752344631328517	0.819729538873391	0.999999904388717	10049	5	33	1.28343921014346	0.349214102921169	0.402644859373836
GO:0019722	calcium-mediated signaling	0.0039939522966681	23	0.841178313976178	0.822411571440824	0.999999904388717	29956	17	89	1.61799864469772	0.0302377472200602	0.0598568825902828
GO:0042110	T cell activation	0.0059020978861502	35	0.866213088336723	0.823590407639945	0.999999904388717	29174	17	127	1.13387306596927	0.328652429382183	0.384434345587766
GO:0072657	protein localization to membrane	0.00980532839315869	60	0.893824412774505	0.824712149686278	0.999999904388717	66301	35	165	1.79681489420085	0.000402838715310758	0.00181803517227001
GO:0051054	positive regulation of DNA metabolic process	0.00221172126516334	12	0.792526800833467	0.824740516651071	0.999999904388717	111947	5	41	1.03301204718864	0.54068254812859	0.575918575043178
GO:0031333	negative regulation of protein-containing complex assembly	0.00352157184725857	20	0.829576703548722	0.825782815010135	0.999999904388717	43976	13	61	1.80523088902146	0.0240277068896583	0.0500346087039015
GO:0098771	inorganic ion homeostasis	0.0118195968792389	73	0.902159445779344	0.826282588579802	0.999999904388717	43186	46	255	1.52804762431198	0.00227902969982307	0.00783092733504545
GO:0051693	actin filament capping	0.00271061828900285	15	0.808324979639638	0.826504088925981	0.999999904388717	39680	9	42	1.81514974006004	0.053325869809374	0.0923373508009131
GO:0050863	regulation of T cell activation	0.00368853439652495	21	0.831626964212842	0.827726399789028	0.999999904388717	32075	10	79	1.07224035277808	0.458122128319458	0.502808613334913
GO:0009065	glutamine family amino acid catabolic process	0.00102439552042629	5	0.712960449871704	0.82833214989877	0.999999904388717	16025	4	21	1.61346643560893	0.230423433081552	0.287316641558905
GO:0051302	regulation of cell division	0.0033680549827124	19	0.824019584117875	0.828650969169807	0.999999904388717	22209	12	65	1.56382131451327	0.0764910453822982	0.124349354018669
GO:0050776	regulation of immune response	0.00997966881326563	61	0.892846522065944	0.828819083400879	0.999999904388717	57021	39	224	1.47480916379878	0.00845910784026048	0.0224124664464295
GO:0046466	membrane lipid catabolic process	0.00102625776156464	5	0.711666716143693	0.82948562152675	0.999999904388717	31473	4	31	1.09299339186411	0.506153184443749	0.543687634622304
GO:0050728	negative regulation of inflammatory response	0.00137783963940065	7	0.742100066137116	0.830028168120714	0.999999904388717	9108	4	29	1.16837224647543	0.452527250281488	0.498027032953103
GO:0050654	chondroitin sulfate proteoglycan metabolic process	0.00205806221319148	11	0.78072357098751	0.83044707373269	0.999999904388717	74796	4	25	1.3553118059115	0.340853824145976	0.394321090678679
GO:0045087	innate immune response	0.0135395187579333	84	0.906231518983449	0.831549047588394	0.999999904388717	51892	57	350	1.37951380244563	0.00758825602468577	0.0206711614005798
GO:1901655	cellular response to ketone	0.00103198253102406	5	0.70771885098185	0.832992049162224	0.999999904388717	12396	5	17	2.49138199616084	0.0419178219660594	0.0769925674532253
GO:0060536	cartilage morphogenesis	0.00338549433949581	19	0.81977489483977	0.834702105606009	0.999999904388717	44367	11	34	2.74052019577693	0.0013066379874805	0.00494641203711318
GO:0042074	cell migration involved in gastrulation	0.00673605405677684	40	0.867396235165199	0.835748406677662	0.999999904388717	83516	22	91	2.04786124519595	0.00075278003079363	0.00315593569235666
GO:0048878	chemical homeostasis	0.0212132491905329	134	0.922700402253275	0.837276609964467	0.999999904388717	46468	88	454	1.64189756222759	1.96391886365908e-06	1.84852907828456e-05
GO:0002253	activation of immune response	0.00500218331553062	29	0.846840265763199	0.83754715939052	0.999999904388717	43075	23	133	1.46485768496074	0.038828793907114	0.0728115135358983
GO:0043549	regulation of kinase activity	0.00139335739524663	7	0.733835332567047	0.838189953801868	0.999999904388717	16393	7	30	1.97649638362094	0.0562760361220469	0.0964789024657913
GO:0045859	regulation of protein kinase activity	0.00139335739524663	7	0.733835332567047	0.838189953801868	0.999999904388717	16393	7	30	1.97649638362094	0.0562760361220469	0.0964789024657913
GO:0032400	melanosome localization	0.00122385894014545	6	0.716115363101786	0.841197480150467	0.999999904388717	10125	4	33	1.02675136811477	0.557290961013803	0.588427252157306
GO:0030834	regulation of actin filament depolymerization	0.00274958109479191	15	0.796870649648864	0.841339151388423	0.999999904388717	39680	9	43	1.77293695540748	0.0606611018359359	0.102269891069481
GO:0030835	negative regulation of actin filament depolymerization	0.00274958109479191	15	0.796870649648864	0.841339151388423	0.999999904388717	39680	9	43	1.77293695540748	0.0606611018359359	0.102269891069481
GO:0045995	regulation of embryonic development	0.00104653603525021	5	0.697877059641879	0.841641099676688	0.999999904388717	23405	2	23	0.736582503212771	0.773245903533529	0.789565994363701
GO:0032272	negative regulation of protein polymerization	0.00324461490008014	18	0.810349655935419	0.842205013531237	0.999999904388717	40939	11	54	1.72551271585955	0.0484089629692098	0.0851645683072862
