id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0006650	glycerophospholipid metabolic process	0.0167647233985199	132	1.19678917524255	0.0231975525550619	0.64307442083053	53669	60	115	1.05972771190162	0.29470013454032	0.891971071304168
GO:0032366	intracellular sterol transport	0.0017281388863639	19	1.67114860904571	0.0236016060285417	0.64320088882582	47408	8	12	1.35409652076319	0.179264202298993	0.891971071304168
GO:1990266	neutrophil migration	0.0025697446136711	26	1.53788371156743	0.0236805087369863	0.64320088882582	22506	12	22	1.1078971533517	0.387694106290462	0.891971071304168
GO:0007266	Rho protein signal transduction	0.00550256556531769	49	1.35353960403862	0.0241754667645228	0.645068720773675	45927	25	43	1.18089812857255	0.154539256919359	0.887082347159768
GO:0007264	small GTPase-mediated signal transduction	0.0239546797144287	183	1.16118344329295	0.0243124964063053	0.645068720773675	47303	89	170	1.06336403248168	0.22926660988805	0.891971071304168
GO:1990573	potassium ion import across plasma membrane	0.0037018114113587	35	1.43712276212036	0.0244689511040963	0.645068720773675	16903	28	37	1.53708253708254	0.000930230372625786	0.250138947199074
GO:0015698	inorganic anion transport	0.00630185592086085	55	1.32658271238182	0.02487316845407	0.649358737601887	30689	37	69	1.08916459278778	0.270813076671569	0.891971071304168
GO:0015695	organic cation transport	0.00435064711174079	40	1.39748207662754	0.0252755533715345	0.653518875154387	21892	16	35	0.928523328523329	0.720604902686956	0.955889497576971
GO:0060048	cardiac muscle contraction	0.00346568118867536	33	1.44732293573668	0.0259167224216401	0.655752992811108	16931	16	22	1.47719620446893	0.0220864639961333	0.645548931365244
GO:0007517	muscle organ development	0.0251536152477434	191	1.15417873176153	0.0264286548657229	0.655752992811108	57003	76	131	1.17837407150384	0.0265567311406311	0.682217238080549
GO:0003333	amino acid transmembrane transport	0.00594243646686497	52	1.33008351247476	0.0272847380188443	0.655752992811108	20390	29	50	1.17806397306397	0.1355363885555	0.87587863698663
GO:0032412	regulation of monoatomic ion transmembrane transporter activity	0.000436736429564758	7	2.43623251013992	0.027489635925738	0.655752992811108	17367	6	9	1.35409652076319	0.238976016189975	0.891971071304168
GO:1905897	regulation of response to endoplasmic reticulum stress	0.00188851936946962	20	1.60971379448881	0.0288950079126765	0.655752992811108	29917	9	15	1.21868686868687	0.282770193915437	0.891971071304168
GO:0048878	chemical homeostasis	0.0309294022875377	231	1.13522139160105	0.0290023722166488	0.655752992811108	42902	123	239	1.04531718862263	0.264175917018439	0.891971071304168
GO:0055090	acylglycerol homeostasis	0.00177202149411921	19	1.62976403264246	0.0292863635583463	0.655752992811108	23378	6	9	1.35409652076319	0.238976016189975	0.891971071304168
GO:0070328	triglyceride homeostasis	0.00177202149411921	19	1.62976403264246	0.0292863635583463	0.655752992811108	23378	6	9	1.35409652076319	0.238976016189975	0.891971071304168
GO:1990542	mitochondrial transmembrane transport	0.00177358873011047	19	1.62832388769461	0.0295067966352665	0.655752992811108	24084	5	13	0.781209531209531	0.854271073478885	0.97584321010396
GO:0098659	inorganic cation import across plasma membrane	0.00650402936373353	56	1.30871670906151	0.0295214139210083	0.655752992811108	37743	40	62	1.31041598783534	0.010858731229388	0.605704210600557
GO:0099587	inorganic ion import across plasma membrane	0.00650402936373353	56	1.30871670906151	0.0295214139210083	0.655752992811108	37743	40	62	1.31041598783534	0.010858731229388	0.605704210600557
GO:0016072	rRNA metabolic process	0.0111043894100819	90	1.23193541361718	0.0295493278798244	0.655752992811108	20152	51	94	1.10200408338706	0.191185483647646	0.891971071304168
GO:0001569	branching involved in blood vessel morphogenesis	0.00107878077398472	13	1.83168280319617	0.029579122910316	0.655752992811108	64900	7	8	1.77725168350168	0.031892548639131	0.682217238080549
GO:0046033	AMP metabolic process	0.00119371141334387	14	1.78266116278072	0.0299527770208853	0.655752992811108	22753	8	8	2.03114478114478	0.00344513643390198	0.444519228818573
GO:0051052	regulation of DNA metabolic process	0.00638230736841225	55	1.30986062531406	0.0303311978774742	0.655752992811108	43463	32	54	1.2036413517895	0.0899390207418452	0.860676790995975
GO:0034765	regulation of monoatomic ion transmembrane transport	0.00364591332767039	34	1.41746613039562	0.0309256079508969	0.655752992811108	15510	27	39	1.40617715617716	0.0091270652950166	0.605704210600557
GO:0042554	superoxide anion generation	0.000974298374567312	12	1.87210145857707	0.0309327657941116	0.655752992811108	14333	5	6	1.69262065095398	0.102304004520081	0.860676790995975
GO:0032367	intracellular cholesterol transport	0.000976910434552747	12	1.86709583970387	0.0314668451578967	0.655752992811108	60347	5	7	1.4508177008177	0.214120509899512	0.891971071304168
GO:0001889	liver development	0.0126590875134129	101	1.21271593775748	0.0317046508733744	0.655752992811108	30045	57	97	1.19355930438405	0.0372173937801182	0.71481474793558
GO:0060560	developmental growth involved in morphogenesis	0.0165562810116822	129	1.1843144679303	0.0318204434743956	0.655752992811108	54100	67	100	1.360867003367	0.000239174254364058	0.250138947199074
GO:0046488	phosphatidylinositol metabolic process	0.0108729608953724	88	1.23019783861717	0.031949585121578	0.655752992811108	65018	36	69	1.05972771190162	0.355986623389709	0.891971071304168
GO:0015850	organic hydroxy compound transport	0.00574287508397773	50	1.32336836329416	0.0321461828178612	0.655752992811108	27107	27	51	1.075311942959	0.348139239880156	0.891971071304168
GO:0036503	ERAD pathway	0.00561174967270888	49	1.32720467783828	0.0322301148901576	0.655752992811108	21375	25	45	1.12841376730266	0.241959592832257	0.891971071304168
GO:0051054	positive regulation of DNA metabolic process	0.00315223399042314	30	1.44658154634001	0.0324833284611188	0.655752992811108	53388	15	25	1.21868686868687	0.190258390984146	0.891971071304168
GO:0007623	circadian rhythm	0.00775729574474532	65	1.27362953350397	0.0329049954616806	0.655752992811108	31818	38	62	1.24489518844358	0.0375807703468185	0.71481474793558
GO:0032401	establishment of melanosome localization	0.00191777444130649	20	1.58515809509046	0.0330204630044137	0.655752992811108	29146	7	12	1.18483445566779	0.366566148454438	0.891971071304168
GO:0032402	melanosome transport	0.00191777444130649	20	1.58515809509046	0.0330204630044137	0.655752992811108	29146	7	12	1.18483445566779	0.366566148454438	0.891971071304168
