id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0032474	otolith morphogenesis	0.00499408595084768	23	1.42716063477566	0.0614352527581254	0.583501878917265	80248	5	5	1.17239858906526	0.451171481647171	0.99986663242837
GO:0009798	axis specification	0.00270982357984592	14	1.60098791160896	0.0614509225139921	0.583501878917265	65194	7	7	1.17239858906526	0.328005122584149	0.99986663242837
GO:0035138	pectoral fin morphogenesis	0.0128513226817866	52	1.25388165911118	0.0623780977880542	0.585181174762881	122504	11	12	1.07469870664315	0.454593317706679	0.99986663242837
GO:0070588	calcium ion transmembrane transport	0.00423057907615668	20	1.46497837220347	0.0627585607716713	0.585181174762881	77798	17	18	1.10726533411719	0.233297188025473	0.99986663242837
GO:0021884	forebrain neuron development	0.0201985117874197	78	1.19667512950495	0.0646523527787826	0.592670747603249	86683	7	7	1.17239858906526	0.328005122584149	0.99986663242837
GO:0050905	neuromuscular process	0.00108267778132412	7	2.00354845585746	0.0647070478059586	0.592670747603249	134930	5	5	1.17239858906526	0.451171481647171	0.99986663242837
GO:0032835	glomerulus development	0.00959077283167177	40	1.29243116425389	0.0655964169224444	0.595546416795877	60896	9	10	1.05515873015873	0.554977372739001	0.99986663242837
GO:0060119	inner ear receptor cell development	0.00933418445575102	39	1.29475996663668	0.066906362422631	0.602157261803679	53929	9	9	1.17239858906526	0.238400070960991	0.99986663242837
GO:0060560	developmental growth involved in morphogenesis	0.00638341813266245	28	1.35927012887585	0.068716294525067	0.613115214081417	81817	18	20	1.05515873015873	0.418631548209473	0.99986663242837
GO:0048514	blood vessel morphogenesis	0.02032680597538	78	1.18912222305333	0.0716536721139067	0.627840303247076	49227	43	52	0.969483448650115	0.774605841585764	0.99986663242837
GO:0051240	positive regulation of multicellular organismal process	0.0214783245404878	82	1.18308101876432	0.0722289101086647	0.627840303247076	60228	36	38	1.11069340016708	0.0661211369952107	0.99986663242837
GO:0001704	formation of primary germ layer	0.0048313713709955	22	1.41108538545401	0.0724118558194719	0.627840303247076	36644	14	16	1.0258487654321	0.574730746813812	0.99986663242837
GO:0060173	limb development	0.0172289707051174	67	1.20508173690228	0.0732291945614003	0.627840303247076	108237	18	21	1.00491307634165	0.626409822596577	0.99986663242837
GO:0031101	fin regeneration	0.00616750840170475	27	1.35661010905417	0.0739656662342409	0.627840303247076	72863	13	14	1.08865583270345	0.367579189971358	0.99986663242837
GO:0051253	negative regulation of RNA metabolic process	0.0579921020846241	207	1.10612072292222	0.0740372408953695	0.627840303247076	86213	66	73	1.05997680655215	0.13705779662117	0.99986663242837
GO:0048339	paraxial mesoderm development	0.00158020890048752	9	1.76493632009622	0.0746129056032758	0.627840303247076	35983	6	6	1.17239858906526	0.384702736611736	0.99986663242837
GO:0060872	semicircular canal development	0.00972219614616776	40	1.27496025698042	0.076391006107994	0.637618478401402	69840	8	8	1.17239858906526	0.279645392972384	0.99986663242837
GO:0031018	endocrine pancreas development	0.00949064078253196	39	1.27341542383027	0.0802771605811267	0.638691094903673	60174	12	12	1.17239858906526	0.147649606859113	0.99986663242837
GO:0071375	cellular response to peptide hormone stimulus	0.00949376990906758	39	1.27299570879276	0.0805621747581792	0.638691094903673	91992	6	7	1.00491307634165	0.72488842077726	0.99986663242837
GO:0048702	embryonic neurocranium morphogenesis	0.00623322005895274	27	1.34230849645872	0.081232781737682	0.638691094903673	80762	5	5	1.17239858906526	0.451171481647171	0.99986663242837
GO:0035675	neuromast hair cell development	0.00137681567567229	8	1.80059159929008	0.081824455814425	0.638691094903673	15296	5	5	1.17239858906526	0.451171481647171	0.99986663242837
GO:0048736	appendage development	0.0225422275625982	85	1.16848497038883	0.0840732042307376	0.638691094903673	98054	24	27	1.04213207916912	0.423107509390798	0.99986663242837
GO:0045892	negative regulation of DNA-templated transcription	0.0576791894310622	205	1.10137635121769	0.0841953673177496	0.638691094903673	86935	64	71	1.05680999577713	0.158514553704381	0.99986663242837
GO:1902679	negative regulation of RNA biosynthetic process	0.0576791894310622	205	1.10137635121769	0.0841953673177496	0.638691094903673	86935	64	71	1.05680999577713	0.158514553704381	0.99986663242837
GO:0003309	type B pancreatic cell differentiation	0.00761316486116066	32	1.30252413265538	0.0842446521854437	0.638691094903673	67333	7	7	1.17239858906526	0.328005122584149	0.99986663242837
GO:0021575	hindbrain morphogenesis	0.00789478624936635	33	1.2953126249352	0.0851715688838271	0.638691094903673	25574	12	12	1.17239858906526	0.147649606859113	0.99986663242837
GO:0061448	connective tissue development	0.0220040177984717	83	1.16889940994869	0.086330679163112	0.638691094903673	74379	29	30	1.13331863609641	0.0513457659786521	0.99986663242837
GO:0043583	ear development	0.0435636996288856	157	1.11680135468107	0.0865688763333943	0.638691094903673	70550	41	43	1.11786842213199	0.0366692655964897	0.99986663242837
GO:0048839	inner ear development	0.0435636996288856	157	1.11680135468107	0.0865688763333943	0.638691094903673	70550	41	43	1.11786842213199	0.0366692655964897	0.99986663242837
GO:0007272	ensheathment of neurons	0.00655239096558587	28	1.32421731752948	0.0869906989666048	0.638691094903673	51714	8	8	1.17239858906526	0.279645392972384	0.99986663242837
GO:0008366	axon ensheathment	0.00655239096558587	28	1.32421731752948	0.0869906989666048	0.638691094903673	51714	8	8	1.17239858906526	0.279645392972384	0.99986663242837
GO:0042552	myelination	0.00655239096558587	28	1.32421731752948	0.0869906989666048	0.638691094903673	51714	8	8	1.17239858906526	0.279645392972384	0.99986663242837
GO:0044772	mitotic cell cycle phase transition	0.00574820544593182	25	1.34774820306144	0.0873799372182777	0.638691094903673	51516	8	10	0.937918871252205	0.828130354361621	0.99986663242837
GO:0030218	erythrocyte differentiation	0.00683088322725594	29	1.31559486984319	0.0878958006495035	0.638691094903673	45744	13	15	1.01607877718989	0.617087313172423	0.99986663242837
GO:0034101	erythrocyte homeostasis	0.00683088322725594	29	1.31559486984319	0.0878958006495035	0.638691094903673	45744	13	15	1.01607877718989	0.617087313172423	0.99986663242837
GO:0090407	organophosphate biosynthetic process	0.0137744150097942	54	1.21484712628159	0.0887698598207675	0.638691094903673	87181	24	28	1.00491307634165	0.604466094588036	0.99986663242837
GO:0009612	response to mechanical stimulus	0.00313225566215447	15	1.48400406534897	0.0888613697257284	0.638691094903673	202181	5	5	1.17239858906526	0.451171481647171	0.99986663242837
GO:0043534	blood vessel endothelial cell migration	0.00117655157739269	7	1.84369086629436	0.0904658429115318	0.645738947678865	80682	4	5	0.937918871252205	0.840765230154336	0.99986663242837
GO:0030031	cell projection assembly	0.00796049790661435	33	1.28462018581427	0.0922284999748419	0.647375183747539	32370	15	19	0.92557783347257	0.865102569687868	0.99986663242837
GO:0120031	plasma membrane bounded cell projection assembly	0.00796049790661435	33	1.28462018581427	0.0922284999748419	0.647375183747539	32370	15	19	0.92557783347257	0.865102569687868	0.99986663242837
GO:0048262	determination of dorsal/ventral asymmetry	0.00445587618672124	20	1.39090643203588	0.0925715238595514	0.647375183747539	87094	5	5	1.17239858906526	0.451171481647171	0.99986663242837
GO:0031076	embryonic camera-type eye development	0.0221479576191102	83	1.16130271980209	0.095669267460443	0.654435105254748	68581	18	19	1.11069340016708	0.207194453309382	0.99986663242837
GO:0007498	mesoderm development	0.0102103398857243	41	1.24435613128996	0.0960810285201733	0.654435105254748	53537	14	17	0.965504720406681	0.767469416787167	0.99986663242837
GO:0051216	cartilage development	0.0207148176657968	78	1.16684863458526	0.0961447458200077	0.654435105254748	76581	27	28	1.13052721088435	0.0668248372442996	0.99986663242837
GO:0039021	pronephric glomerulus development	0.00608615111177866	26	1.32382827094335	0.0961916028639955	0.654435105254748	65916	5	6	0.976998824221047	0.783515206824346	0.99986663242837
GO:0048588	developmental cell growth	0.00449029657861305	20	1.38024443151156	0.0978148573625467	0.654435105254748	78615	13	14	1.08865583270345	0.367579189971358	0.99986663242837
GO:0022603	regulation of anatomical structure morphogenesis	0.022182378011002	83	1.15950072658474	0.0980023894145896	0.654435105254748	84766	26	32	0.95257385361552	0.819888637848426	0.99986663242837
GO:0010720	positive regulation of cell development	0.00829218531938995	34	1.27060614742357	0.0985516756777305	0.654435105254748	64685	19	20	1.11377865961199	0.183701442764928	0.99986663242837
GO:0060113	inner ear receptor cell differentiation	0.00995688063633917	40	1.24490933954688	0.0986394941253533	0.654435105254748	53766	10	11	1.06581689915023	0.503190472989233	0.99986663242837
