ID	Description	Cluster	FoldEnrichment	pvalue	p.adjust	p.adjust_hyper	GeneHits	GeneSetSize	RegionHits
GO:1901800	positive regulation of proteasomal protein catabolic process	gnathostomata	2.16041357748733	0.000316679121138959	0.00176102711272446	0.00762768382852187	10	31	26
GO:0006066	alcohol metabolic process	gnathostomata	1.54006734052878	0.000318709552652235	0.0017682532290499	0.0392751408443719	30	171	73
GO:0120192	tight junction assembly	gnathostomata	2.05784402539181	0.000325713626134196	0.00179886132789639	0.0029292564516907	16	57	29
GO:0120193	tight junction organization	gnathostomata	2.05784402539181	0.000325713626134196	0.00179886132789639	0.0029292564516907	16	57	29
GO:0042063	gliogenesis	gnathostomata	1.40683590239982	0.000327568173829646	0.00180498271638705	0.000341440402365711	39	174	112
GO:0071816	tail-anchored membrane protein insertion into ER membrane	gnathostomata	3.87490600566074	0.0003534350748263	0.00194308965001095	0.00495765465424236	6	12	10
GO:1903052	positive regulation of proteolysis involved in protein catabolic process	gnathostomata	2.13307904834275	0.000381655194787601	0.00209347826800727	0.00953431046608862	10	32	26
GO:0060219	camera-type eye photoreceptor cell differentiation	gnathostomata	1.80885665696456	0.000384743244585159	0.00210564232726584	0.0010472084546114	14	42	40
GO:0032527	protein exit from endoplasmic reticulum	gnathostomata	3.4978461872036	0.000429551655061991	0.00234028255314179	0.0112069733661215	6	14	11
GO:0003229	ventricular cardiac muscle tissue development	gnathostomata	2.45778233105866	0.000431261967071793	0.00234432067044195	0.0314891116955316	5	13	19
GO:0031647	regulation of protein stability	gnathostomata	1.88066338965121	0.000437374835933804	0.00237221912135397	0.00484680141380364	16	60	35
GO:0060297	regulation of sarcomere organization	gnathostomata	2.3884575189189	0.00044133357928117	0.00238833541002495	0.0112069733661215	6	14	20
GO:0009066	aspartate family amino acid metabolic process	gnathostomata	2.44816317630036	0.00045177197568468	0.00243936698477956	0.0251737422008022	9	32	19
GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	gnathostomata	2.51493004566752	0.000462969887084747	0.00249426315558575	0.00399808200826123	11	33	18
GO:1903312	negative regulation of mRNA metabolic process	gnathostomata	1.95859783720672	0.000469203336914575	0.00252222860443635	4.39375710983802e-05	16	40	31
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	gnathostomata	2.50625300040322	0.000481574100849433	0.0025829883591015	0.000155562145479297	12	27	18
GO:0080135	regulation of cellular response to stress	gnathostomata	1.55191801623109	0.000489977101181033	0.00261645608776362	0.00819495058507746	27	130	66
GO:0007276	gamete generation	gnathostomata	1.44273408472292	0.000525980266875098	0.00280252481403274	1.94144427494585e-05	49	210	91
GO:0048255	mRNA stabilization	gnathostomata	2.08164124528992	0.000543104768133639	0.00288336874124773	0.000105532804906646	13	30	26
GO:0001756	somitogenesis	gnathostomata	1.52833202947698	0.00055361744750345	0.0029295641243057	0.000897311532764896	26	105	69
GO:0010498	proteasomal protein catabolic process	gnathostomata	1.33905452679699	0.000564519263311646	0.00297493424809188	8.07971360155927e-10	85	344	137
GO:0000086	G2/M transition of mitotic cell cycle	gnathostomata	2.043513722511	0.000565717136883946	0.00297493424809188	0.00918278011399283	14	53	27
GO:0017148	negative regulation of translation	gnathostomata	1.8711556592914	0.000568977311135491	0.00298555293118364	0.0029292564516907	16	57	34
GO:0035150	regulation of tube size	gnathostomata	1.77096785408016	0.000572673236903353	0.00298555293118364	0.000717306716789775	17	55	40
GO:0035296	regulation of tube diameter	gnathostomata	1.77096785408016	0.000572673236903353	0.00298555293118364	0.000717306716789775	17	55	40
GO:0097746	blood vessel diameter maintenance	gnathostomata	1.77096785408016	0.000572673236903353	0.00298555293118364	0.000717306716789775	17	55	40
GO:0016037	light absorption	gnathostomata	2.73648246736916	0.000575148586252243	0.00298558890588879	0.00100981576824683	8	16	15
GO:0016038	absorption of visible light	gnathostomata	2.73648246736916	0.000575148586252243	0.00298558890588879	0.00100981576824683	8	16	15
GO:0042147	retrograde transport, endosome to Golgi	gnathostomata	1.98049808000745	0.000589835721239333	0.00305527325412836	0.000110338638759142	18	52	29
GO:0071881	adenylate cyclase-inhibiting adrenergic receptor signaling pathway	gnathostomata	1.86582123408718	0.000596969902754112	0.0030856200742782	0.000641401904903542	14	40	34
GO:0061074	regulation of neural retina development	gnathostomata	2.22415957642194	0.000602407260886289	0.00310217865741939	1.95205371396392e-05	10	16	22
GO:0010628	positive regulation of gene expression	gnathostomata	1.41318167402665	0.000602738308799963	0.00310217865741939	5.24220485462749e-07	50	190	99
GO:0030099	myeloid cell differentiation	gnathostomata	1.37176633192761	0.000663882488275584	0.00340239775241237	8.84302206111508e-08	64	257	115
GO:0021546	rhombomere development	gnathostomata	2.19291384387421	0.000721504729202739	0.0036821095779355	8.38233591675868e-06	12	21	22
GO:0021545	cranial nerve development	gnathostomata	1.59476160681138	0.00075084233862885	0.00381573028811594	9.83469391740879e-06	23	66	55
GO:0016054	organic acid catabolic process	gnathostomata	1.50018504263715	0.000754761213617314	0.00381959702037716	3.13855211774005e-05	41	167	71
GO:0046395	carboxylic acid catabolic process	gnathostomata	1.50018504263715	0.000754761213617314	0.00381959702037716	3.13855211774005e-05	41	167	71
GO:0002181	cytoplasmic translation	gnathostomata	1.83325456322614	0.000800392704994179	0.00404206670851967	0.00110265847072385	20	73	34
GO:0051597	response to methylmercury	gnathostomata	5.65112231587803	0.000806975928506062	0.00406682243970034	0.0348701387787776	4	9	6
GO:0006260	DNA replication	gnathostomata	1.57248521992568	0.000839662741049066	0.00421399205518193	0.00029650947293861	34	143	57
GO:0043632	modification-dependent macromolecule catabolic process	gnathostomata	1.28267484018757	0.000866350121724589	0.0043299606290326	5.83484085055063e-09	99	441	171
GO:2000060	positive regulation of ubiquitin-dependent protein catabolic process	gnathostomata	2.08013977990838	0.000872865088080743	0.00435352710941715	0.0117006324238962	9	28	24
GO:0065009	regulation of molecular function	gnathostomata	1.39562829384987	0.000886932065841519	0.00441458573512476	0.00638033127818068	42	225	99
GO:0019941	modification-dependent protein catabolic process	gnathostomata	1.2818863168195	0.000917827323426291	0.00452184174209409	8.19270848928215e-09	98	438	170
GO:0071698	olfactory placode development	gnathostomata	2.83890633072062	0.00093598057684745	0.0046019045028333	0.00762768382852187	6	13	13
GO:0048609	multicellular organismal reproductive process	gnathostomata	1.40619950302589	0.000938931034374931	0.00460704700233866	4.57723509225081e-05	50	223	94
GO:0030258	lipid modification	gnathostomata	1.54125839164064	0.000996697422473907	0.00487072942417046	0.00561075892620666	26	120	60
GO:0003158	endothelium development	gnathostomata	1.52701156151832	0.00112740300679282	0.00548729954412846	0.0168840343223611	17	75	61
GO:0061136	regulation of proteasomal protein catabolic process	gnathostomata	1.82848648122248	0.00116171776825593	0.00564296241247208	0.00254982221702627	15	51	32
GO:0060897	neural plate regionalization	gnathostomata	2.6463180448438	0.00117621443911884	0.0057019293150871	0.0405610038004978	5	14	14
GO:0051094	positive regulation of developmental process	gnathostomata	1.25308177929735	0.00121187022823256	0.00586302816418913	7.8280295723627e-16	90	294	193
GO:0001754	eye photoreceptor cell differentiation	gnathostomata	1.56631833977491	0.00122294110835035	0.00589568585018264	0.0117430975375838	18	78	54
GO:1901987	regulation of cell cycle phase transition	gnathostomata	1.47601970353622	0.00122349495526734	0.00589568585018264	0.001696389637242	33	152	70
GO:0002520	immune system development	gnathostomata	1.82145174507685	0.00123330908535371	0.00593116238065732	0.0125407109346344	12	44	32
GO:0044839	cell cycle G2/M phase transition	gnathostomata	1.92828229775432	0.00129547130525318	0.00620543581664841	0.0143819287967087	14	56	27
GO:0032787	monocarboxylic acid metabolic process	gnathostomata	1.32518891342112	0.00130140661061227	0.00622154662267014	1.62804207398931e-06	74	339	126
GO:0031214	biomineral tissue development	gnathostomata	1.65550681401379	0.00133433155062691	0.0063658835972396	0.010468319564885	17	71	43
GO:0006511	ubiquitin-dependent protein catabolic process	gnathostomata	1.27297085772817	0.00133686187159889	0.0063658835972396	2.40900519693682e-08	95	429	167
GO:0043114	regulation of vascular permeability	gnathostomata	1.9409056839355	0.00143871946875982	0.00681068961825834	0.0135334750226111	7	19	26
GO:0030111	regulation of Wnt signaling pathway	gnathostomata	1.34160760224462	0.00144432933545183	0.00682389191886324	4.27287057386752e-09	56	195	114
GO:0032446	protein modification by small protein conjugation	gnathostomata	1.25578279677853	0.00145455925241252	0.00685882813174639	3.99815163975115e-08	104	489	183
GO:0006914	autophagy	gnathostomata	1.35266355334462	0.0014654946695776	0.00688355651593829	6.3062489789064e-08	65	260	108
GO:0061919	process utilizing autophagic mechanism	gnathostomata	1.35266355334462	0.0014654946695776	0.00688355651593829	6.3062489789064e-08	65	260	108
GO:0018208	peptidyl-proline modification	gnathostomata	2.32785729089243	0.00148186942636859	0.00694698089609616	0.0271893814164343	7	22	17
GO:1901136	carbohydrate derivative catabolic process	gnathostomata	1.53498720136933	0.0015581007304267	0.00729022372708355	0.00122693331238352	34	155	56
GO:0016482	cytosolic transport	gnathostomata	1.81095612139136	0.0015838366180643	0.00736788611364911	0.00012321111243784	20	62	31
GO:0051205	protein insertion into membrane	gnathostomata	2.18782070114221	0.00163385385352786	0.00757144151663583	0.0074163057755781	12	41	19
GO:0010002	cardioblast differentiation	gnathostomata	2.23346797661201	0.00171236577972384	0.00790498629990833	0.0405610038004978	5	14	18
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	gnathostomata	1.33463245351512	0.00177781131423842	0.00817590412384549	2.80023106233369e-08	69	277	113
GO:0036269	swimming behavior	gnathostomata	1.46532023773154	0.00181203086842221	0.00830170960362373	5.1515929113948e-05	30	109	67
GO:1901657	glycosyl compound metabolic process	gnathostomata	2.06628209627204	0.00190275910223212	0.00868447975150847	0.00894540150031476	12	42	21
GO:0055008	cardiac muscle tissue morphogenesis	gnathostomata	2.05198835658412	0.00206216641445716	0.00937665518152607	0.00228119386004684	9	22	21
GO:0009725	response to hormone	gnathostomata	1.27253814256004	0.00208160077189777	0.00944726504168986	1.12324933202582e-05	67	314	153
GO:0031047	regulatory ncRNA-mediated gene silencing	gnathostomata	1.56631930584793	0.00218469884196369	0.00989660393016884	0.00487406319625322	28	131	48
GO:1901698	response to nitrogen compound	gnathostomata	1.29858795361025	0.00220479547701983	0.00996897244656255	0.000152417159057819	60	297	130
GO:0017121	plasma membrane phospholipid scrambling	gnathostomata	2.3769644125917	0.00224017354286441	0.0100912100562179	0.00484680141380364	8	20	15
GO:0060021	roof of mouth development	gnathostomata	2.55402422125225	0.0023380802248998	0.0104931652393926	0.0405610038004978	5	14	13
GO:0060384	innervation	gnathostomata	2.29077306422761	0.00234257387275572	0.0104938633299928	0.000348795209102791	8	14	16
GO:0051260	protein homooligomerization	gnathostomata	1.49603713818855	0.00245241368778762	0.0109655983562999	6.32678328918175e-05	26	89	57
GO:0021555	midbrain-hindbrain boundary morphogenesis	gnathostomata	2.42073150350247	0.00262379958826381	0.0116672264779598	0.0229998964836052	5	12	14
GO:0046686	response to cadmium ion	gnathostomata	3.86287687441487	0.00266099368827478	0.0117820365420862	0.0405610038004978	5	14	7
GO:1901699	cellular response to nitrogen compound	gnathostomata	1.36780908644807	0.00266423066908688	0.0117820365420862	0.00131819256285448	36	168	89
GO:0048678	response to axon injury	gnathostomata	1.72896793982371	0.00270444227314502	0.0119380398882077	0.00408085689688069	12	38	32
GO:0006839	mitochondrial transport	gnathostomata	2.07967898707887	0.00282814063566141	0.0124386767230272	0.0112795608530145	11	38	19
GO:0032870	cellular response to hormone stimulus	gnathostomata	1.28397635272947	0.00288742410122245	0.01267636824112	0.000113900705491477	54	256	133
GO:0061333	renal tubule morphogenesis	gnathostomata	2.39191701709692	0.00291395508038993	0.0127696690932305	0.00226184225137681	7	14	14
GO:0035265	organ growth	gnathostomata	1.81367793349151	0.00296824447371784	0.0129840567485053	9.94057039600929e-05	17	47	27
GO:0006301	postreplication repair	gnathostomata	2.58474306749194	0.00306717890452401	0.0133926096932195	0.0412508760257273	6	19	12
GO:0170034	L-amino acid biosynthetic process	gnathostomata	2.05219637029765	0.00325521584736057	0.0141880488914689	0.0469415085058032	10	42	19
GO:0097237	cellular response to toxic substance	gnathostomata	2.0967491249929	0.00330076633018664	0.0143349259474353	0.0404905028711169	7	24	18
GO:1990748	cellular detoxification	gnathostomata	2.0967491249929	0.00330076633018664	0.0143349259474353	0.0404905028711169	7	24	18
GO:0051259	protein complex oligomerization	gnathostomata	1.42977637640558	0.00337339504401383	0.0145979295375125	4.05346451588275e-06	33	111	66
GO:0007193	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	gnathostomata	1.51332061647035	0.00347627553929235	0.0149935620110141	2.76765611716185e-05	25	80	50
GO:0008652	amino acid biosynthetic process	gnathostomata	1.77076156063291	0.00347721715096275	0.0149935620110141	0.0231548610165014	14	60	28
GO:0048857	neural nucleus development	gnathostomata	1.7366026685727	0.0038899254385488	0.01673883010375	0.000103298063264162	12	26	29
GO:0000278	mitotic cell cycle	gnathostomata	1.22945984028791	0.00389580874262558	0.01673883010375	5.70304744415586e-05	92	495	177
GO:2000058	regulation of ubiquitin-dependent protein catabolic process	gnathostomata	1.75420253479374	0.00393626054664235	0.0168826494012905	0.00894540150031476	12	42	28
GO:0046488	phosphatidylinositol metabolic process	gnathostomata	1.47741085171855	0.0039762110618783	0.0170238133782011	0.0467647699427159	22	119	54
GO:0055012	ventricular cardiac muscle cell differentiation	gnathostomata	2.97575890385974	0.00399578354107539	0.0170773858407445	0.0112053935442661	5	10	9
GO:0006367	transcription initiation at RNA polymerase II promoter	gnathostomata	1.77229541544847	0.00400549834844313	0.0170887134124937	0.000565616085069328	16	49	27
GO:0043408	regulation of MAPK cascade	gnathostomata	1.28889223653714	0.00409664212904546	0.0173855742283526	9.76912974992578e-08	58	224	119
GO:0170039	proteinogenic amino acid metabolic process	gnathostomata	1.45301711355439	0.00441622949274998	0.0186763271730109	0.00125099886101912	32	143	57
GO:0033993	response to lipid	gnathostomata	1.35109118719626	0.004424902701719	0.0186803484039411	0.0170637229168229	34	185	85
GO:0006611	protein export from nucleus	gnathostomata	2.70701863015829	0.00478376219493487	0.0201250795644304	0.0155651171338283	6	15	10
GO:0016567	protein ubiquitination	gnathostomata	1.23111294956832	0.00480186847469778	0.0201661802782881	1.59527264239837e-07	95	447	166
GO:0009116	nucleoside metabolic process	gnathostomata	2.06390296443556	0.0048945278104621	0.0205196928483671	0.0298282921767088	9	33	17
GO:0007029	endoplasmic reticulum organization	gnathostomata	1.72268988692385	0.00498271523395067	0.0208172506924467	0.00275488186396066	17	62	28
GO:0007610	behavior	gnathostomata	1.23305929234629	0.00499728603686954	0.0208421291779094	8.48778114564784e-09	79	326	162
GO:0060037	pharyngeal system development	gnathostomata	1.65104385081315	0.00522127810759168	0.021701497838942	0.000200367376484007	14	36	32
GO:0048333	mesodermal cell differentiation	gnathostomata	2.04643613938574	0.00530549419177099	0.0219789373727774	0.00939207091892673	9	27	17
GO:0009060	aerobic respiration	gnathostomata	1.42051789071599	0.00530931425891795	0.0219789373727774	0.00152965888203921	33	151	61
GO:0019953	sexual reproduction	gnathostomata	1.2788966637615	0.00532428794355918	0.0219789373727774	1.6854255884869e-05	70	337	118
GO:1903050	regulation of proteolysis involved in protein catabolic process	gnathostomata	1.64871729106217	0.00532437259216517	0.0219789373727774	0.00513797004475638	15	55	32
GO:0071875	adrenergic receptor signaling pathway	gnathostomata	1.60383241724814	0.0055884252372754	0.0229713281120071	0.00134399581525145	15	48	35
GO:1902808	positive regulation of cell cycle G1/S phase transition	gnathostomata	2.21594813285841	0.00559326674575121	0.0229713281120071	0.0476271036563085	4	10	14
GO:0006325	chromatin organization	gnathostomata	1.25260312226216	0.00565040668483924	0.023108658197107	0.00011610576787782	76	398	137
GO:0035794	positive regulation of mitochondrial membrane permeability	gnathostomata	2.8108744698757	0.00572223491528198	0.023108658197107	0.0405610038004978	5	14	9
GO:0046902	regulation of mitochondrial membrane permeability	gnathostomata	2.8108744698757	0.00572223491528198	0.023108658197107	0.0405610038004978	5	14	9
GO:0097345	mitochondrial outer membrane permeabilization	gnathostomata	2.8108744698757	0.00572223491528198	0.023108658197107	0.0405610038004978	5	14	9
GO:1902108	regulation of mitochondrial membrane permeability involved in apoptotic process	gnathostomata	2.8108744698757	0.00572223491528198	0.023108658197107	0.0405610038004978	5	14	9
GO:1902110	positive regulation of mitochondrial membrane permeability involved in apoptotic process	gnathostomata	2.8108744698757	0.00572223491528198	0.023108658197107	0.0405610038004978	5	14	9
GO:1902686	mitochondrial outer membrane permeabilization involved in programmed cell death	gnathostomata	2.8108744698757	0.00572223491528198	0.023108658197107	0.0405610038004978	5	14	9
GO:1905710	positive regulation of membrane permeability	gnathostomata	2.8108744698757	0.00572223491528198	0.023108658197107	0.0405610038004978	5	14	9
GO:0006520	amino acid metabolic process	gnathostomata	1.33785999158727	0.00587563680881888	0.0236886090675548	0.00262428130878862	45	233	84
GO:0098754	detoxification	gnathostomata	1.86264462259615	0.00604698153610846	0.0242984191625355	0.0271893814164343	10	38	21
GO:2000026	regulation of multicellular organismal development	gnathostomata	1.17087447405382	0.00629961068460168	0.0252297321954494	2.0278011626499e-13	118	476	259
GO:1901605	alpha-amino acid metabolic process	gnathostomata	1.39970801588803	0.00632958646221517	0.0253078837224769	0.00164057145165358	35	164	63
GO:0030509	BMP signaling pathway	gnathostomata	1.34300676725227	0.00642833286301462	0.0255338870207428	0.000609769176873295	31	131	80
GO:0071772	response to BMP	gnathostomata	1.34300676725227	0.00642833286301462	0.0255338870207428	0.000609769176873295	31	131	80
GO:0071773	cellular response to BMP stimulus	gnathostomata	1.34300676725227	0.00642833286301462	0.0255338870207428	0.000609769176873295	31	131	80
GO:0060420	regulation of heart growth	gnathostomata	2.96120790159195	0.00663166506364923	0.0262041973912299	0.0030998985591362	6	11	8
GO:0015748	organophosphate ester transport	gnathostomata	1.41338589225537	0.00663587044251139	0.0262041973912299	0.000351581294560837	31	127	59
GO:0070373	negative regulation of ERK1 and ERK2 cascade	gnathostomata	2.10493179752729	0.00664136287179306	0.0262041973912299	0.0155651171338283	6	15	15
GO:0006084	acetyl-CoA metabolic process	gnathostomata	1.91378145524343	0.00665125142547134	0.0262041973912299	0.0027996331616933	10	27	19
GO:0070585	protein localization to mitochondrion	gnathostomata	1.99402007231102	0.00676451634151783	0.0266030129378061	0.0160620761121544	11	40	17
GO:0006650	glycerophospholipid metabolic process	gnathostomata	1.32981594148445	0.00677447539052855	0.0266030129378061	0.00420887646351034	40	206	84
GO:0090288	negative regulation of cellular response to growth factor stimulus	gnathostomata	1.55027987576502	0.00679705012046556	0.0266484023361526	0.00416423794917006	16	59	38
GO:0060415	muscle tissue morphogenesis	gnathostomata	1.78553321071072	0.00683577611154234	0.0267204649609208	0.000976248822148426	11	28	23
GO:0000266	mitochondrial fission	gnathostomata	2.94532036048118	0.00683752286515502	0.0267204649609208	0.0266749988403319	6	17	8
GO:0031103	axon regeneration	gnathostomata	1.6446589673354	0.00700155799484558	0.0272815002553229	0.00933338834709735	11	37	30
GO:0072078	nephron tubule morphogenesis	gnathostomata	2.32011132144176	0.00700364268646364	0.0272815002553229	0.00762768382852187	6	13	12
GO:0006998	nuclear envelope organization	gnathostomata	2.53993122922048	0.00731456851065569	0.0283103059636418	0.0146189594081293	8	24	10
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	gnathostomata	1.28970364704269	0.00747088206952108	0.0288230681438142	2.35927363669924e-06	58	246	101
GO:0000398	mRNA splicing, via spliceosome	gnathostomata	1.28970364704269	0.00747088206952108	0.0288230681438142	2.35927363669924e-06	58	246	101
GO:1990928	response to amino acid starvation	gnathostomata	2.01918325740375	0.00753292966517188	0.0290161733440299	0.0146189594081293	8	24	16
GO:0170040	proteinogenic amino acid catabolic process	gnathostomata	1.58129044823559	0.00759878167452242	0.0291769093185234	0.0184913001267764	17	76	34
GO:0048644	muscle organ morphogenesis	gnathostomata	1.76652858716584	0.00769593493152759	0.0295031166392476	0.00132755872058804	11	29	23
GO:0000375	RNA splicing, via transesterification reactions	gnathostomata	1.28801569384764	0.00772594032795701	0.029571281097038	2.67292041326038e-06	58	247	101
GO:0060419	heart growth	gnathostomata	1.96193796256934	0.00785446229629352	0.0300157097863097	0.000976248822148426	11	28	17
GO:0048881	mechanosensory lateral line system development	gnathostomata	1.39537188772568	0.00799874954105004	0.0305188882331231	0.000286800587430117	25	92	60
GO:0170033	L-amino acid metabolic process	gnathostomata	1.41771239895429	0.00802960173982076	0.0305883568639786	0.00197734556175145	31	141	55
GO:0042573	retinoic acid metabolic process	gnathostomata	2.19082440651246	0.00807882832329949	0.0307173839069153	0.0405610038004978	5	14	13
GO:0043652	engulfment of apoptotic cell	gnathostomata	2.3725861169511	0.00818988576634689	0.0309594157295123	0.00495765465424236	6	12	11
GO:0045776	negative regulation of blood pressure	gnathostomata	2.18691123114276	0.00819099878746915	0.0309594157295123	0.0229998964836052	5	12	13
GO:0022414	reproductive process	gnathostomata	1.23824556051005	0.00825179900883751	0.031140564434287	2.4955139750482e-06	83	399	136
GO:0055006	cardiac cell development	gnathostomata	1.51966919682916	0.00835452004079832	0.031332688339056	0.00133196520303739	16	53	39
GO:0072655	establishment of protein localization to mitochondrion	gnathostomata	1.72757020182702	0.0084960955856013	0.0318143269683739	0.017971564201539	13	52	24
GO:0042476	odontogenesis	gnathostomata	1.70307592728277	0.00867991478354364	0.0324524170964329	0.0177012912360901	9	30	25
GO:0048332	mesoderm morphogenesis	gnathostomata	1.5111599399302	0.00907992148120959	0.0337912770200708	0.00106665586498768	17	57	39
GO:0055002	striated muscle cell development	gnathostomata	1.25942240362027	0.00978293444980168	0.0362403038806589	1.2681942944464e-05	52	224	112
GO:0051310	metaphase chromosome alignment	gnathostomata	1.95783611312983	0.00986482079075602	0.036487769866726	0.0439614711367182	8	30	16
GO:0006575	modified amino acid metabolic process	gnathostomata	1.48436163694422	0.0100495734160605	0.0371143787686264	0.0153923305940435	22	105	41
GO:0060217	hemangioblast cell differentiation	gnathostomata	2.41349995433799	0.0101824250142393	0.0375476922400075	0.0229998964836052	5	12	10
GO:0001649	osteoblast differentiation	gnathostomata	1.72088497322953	0.0102288140950683	0.0376041053130246	0.0345798531832643	9	34	23
GO:0008637	apoptotic mitochondrial changes	gnathostomata	1.8890639325124	0.011046571828303	0.0404873594737347	0.00399808200826123	11	33	17
GO:0031102	neuron projection regeneration	gnathostomata	1.5861719279097	0.0110975413026167	0.0406126360227381	0.0184747717961443	11	41	30
GO:0006221	pyrimidine nucleotide biosynthetic process	gnathostomata	1.92684778987706	0.011312060907916	0.0413351591182005	0.0439614711367182	8	30	16
GO:0016579	protein deubiquitination	gnathostomata	1.5147186428184	0.0113864759725351	0.0415443218364439	0.0228779393224026	17	78	36
GO:0046620	regulation of organ growth	gnathostomata	2.36731686087415	0.0115137399752134	0.0418823112782573	0.00739228851883867	7	17	10
GO:0016197	endosomal transport	gnathostomata	1.31284918493485	0.0115552200914382	0.0419700861879716	7.13090707169501e-09	53	182	78
GO:0043605	amide catabolic process	gnathostomata	2.49518158898952	0.0117825749919758	0.0427317075046317	0.0314891116955316	5	13	9
GO:0030225	macrophage differentiation	gnathostomata	1.7431090383602	0.0119945034999812	0.0433702600395433	0.0476089159711327	7	25	21
GO:0042176	regulation of protein catabolic process	gnathostomata	1.48159580409817	0.0121021497708481	0.0436941795457932	0.00276550784295836	19	73	39
GO:0007034	vacuolar transport	gnathostomata	1.50626891143707	0.012294226823689	0.0442555575692019	3.20762449267598e-05	28	96	36
GO:0016973	poly(A)+ mRNA export from nucleus	gnathostomata	3.18689139217819	0.0126802773696694	0.0455097788682942	0.00762768382852187	6	13	6
GO:0055013	cardiac muscle cell development	gnathostomata	1.50925807308131	0.0130437062923319	0.0466756294691582	0.00205887179301605	15	50	35
GO:0043954	cellular component maintenance	gnathostomata	1.7798989786349	0.0133694011974109	0.0476999727087565	0.0219052544684514	8	26	19
GO:0042440	pigment metabolic process	gnathostomata	1.63676702241722	0.0135384957092022	0.0482321371436821	0.00580834470796187	13	45	25
GO:0060581	cell fate commitment involved in pattern specification	gnathostomata	2.43435811540104	0.0136149480266075	0.0484331754064169	0.00076962363727497	7	12	9
GO:0072583	clathrin-dependent endocytosis	gnathostomata	1.83849714707479	0.0140119580925212	0.0495539862950421	0.0146618484352809	9	29	17
GO:0010324	membrane invagination	gnathostomata	1.77050667793771	0.0140423681778587	0.0495890344850222	0.0298282921767088	9	33	19
