ID	Description	FoldEnrichment_actinopterygii	FoldEnrichment_gnathostomata	p.adjust_actinopterygii	p.adjust_gnathostomata	p.adjust_hyper_actinopterygii	p.adjust_hyper_gnathostomata	delta_FE	log2ratio_FE	signif_both
GO:0006942	regulation of striated muscle contraction	2.86221771051393	1.67067221314836	0.111022564529328	0.205125287586098	0.110761969550744	0.237046775244295	1.19154549736557	0.77670470921742	FALSE
GO:0033002	muscle cell proliferation	2.23485614056977	1.30448219949121	0.128108308232762	0.389894590892273	0.0214335154491635	0.0143456060842344	0.930373941078563	0.77670470921742	FALSE
GO:0009267	cellular response to starvation	1.80524534678576	1.05371901924568	0.140060535210087	0.695354084964171	0.0866641437015966	0.0210593748190237	0.751526327540085	0.77670470921742	FALSE
GO:0006766	vitamin metabolic process	2.15857820816562	1.259958883995	0.17114494090997	0.464651915528942	0.166899537299464	0.200631395524733	0.898619324170612	0.77670470921742	FALSE
GO:0060974	cell migration involved in heart formation	2.05568444731623	1.19989994909081	0.19213808155407	0.536596082636131	0.026478237754756	0.380664364007503	0.855784498225425	0.77670470921742	FALSE
GO:0042752	regulation of circadian rhythm	1.77802841392112	1.03783253608367	0.207207476411429	0.740154192932374	0.0093754918897298	0.226838335825777	0.740195877837451	0.77670470921742	FALSE
GO:0042632	cholesterol homeostasis	1.85069103242151	1.08024559824078	0.237967794688803	0.696171333483873	0.0626594577106804	0.447128935889328	0.770445434180734	0.77670470921742	FALSE
GO:0055092	sterol homeostasis	1.85069103242151	1.08024559824078	0.237967794688803	0.696171333483873	0.0626594577106804	0.447128935889328	0.770445434180734	0.77670470921742	FALSE
GO:0007608	sensory perception of smell	1.53003076241698	0.893076676397643	0.357821812562405	0.948950373516484	0.987042153251909	0.999948239952209	0.63695408601934	0.77670470921742	FALSE
GO:0006836	neurotransmitter transport	1.20319247121863	0.70230165278844	0.396811353044077	0.999999904388717	0.000282317829253871	0.00568125992094243	0.500890818430194	0.77670470921742	FALSE
GO:0090504	epiboly	1.24961001490312	0.729395503878595	0.405615730843757	0.999999904388717	0.0652305846784753	0.185446725910252	0.520214511024523	0.77670470921742	FALSE
GO:0051054	positive regulation of DNA metabolic process	1.35776738701349	0.792526800833467	0.445393880217632	0.999999904388717	0.394169040686971	0.575918575043178	0.565240586180026	0.77670470921742	FALSE
GO:0051235	maintenance of location	1.2504756042416	0.729900747085808	0.478353299611715	0.999999904388717	0.0266727377840339	0.122180118876463	0.520574857155794	0.77670470921742	FALSE
GO:0050727	regulation of inflammatory response	1.22399333504754	0.714443086013724	0.519243587616193	0.999999904388717	0.110761969550744	0.493333374243434	0.509550249033813	0.77670470921742	FALSE
GO:0050867	positive regulation of cell activation	0.741981293430995	0.433093375482071	0.89517853510711	0.999999904388717	0.427057869913243	0.619083282008443	0.308887917948924	0.77670470921742	FALSE
GO:0045785	positive regulation of cell adhesion	0.737194282304257	0.430299204219663	0.897624614174033	0.999999904388717	0.397828164579844	0.819405429965734	0.306895078084594	0.77670470921742	FALSE
GO:0006163	purine nucleotide metabolic process	1.73422133762718	1.01226241091998	0.0134565263725419	0.740154192932374	0.000852455288853061	0.00457818064295015	0.721958926707195	0.77670470921742	FALSE
GO:1990928	response to amino acid starvation	3.45929143648301	2.01918325740375	0.0206264405291038	0.0290161733440299	0.0626594577106804	0.0146189594081293	1.44010817907925	0.77670470921742	FALSE
GO:0010996	response to auditory stimulus	3.16863489757614	1.84952746869913	0.0288873672502045	0.0550981232792169	0.0220991312103433	0.345163576945381	1.31910742887701	0.77670470921742	FALSE
GO:0048318	axial mesoderm development	3.22758606246897	1.88393717581449	0.0841811350788034	0.126315858965727	0.00532940707661939	0.157807715831767	1.34364888665448	0.77670470921742	FALSE
GO:0072330	monocarboxylic acid biosynthetic process	1.77790049924287	1.03775787247656	0.0982542369232001	0.708086610611352	0.0664160456236343	0.0799472060172019	0.740142626766314	0.77670470921742	FALSE
GO:0006635	fatty acid beta-oxidation	2.25673672514769	1.31725386410899	0.102829388365086	0.34507759433776	0.020870857754196	0.0125407109346344	0.939482861038696	0.77670470921742	FALSE
GO:0071214	cellular response to abiotic stimulus	1.66680165080336	0.972909640170933	0.141020443674096	0.851627105674152	0.0114871489616623	0.031028364725579	0.693892010632422	0.77670470921742	FALSE
GO:0104004	cellular response to environmental stimulus	1.66680165080336	0.972909640170933	0.141020443674096	0.851627105674152	0.0114871489616623	0.031028364725579	0.693892010632422	0.77670470921742	FALSE
GO:0035966	response to topologically incorrect protein	1.90961269776536	1.11463808651335	0.146807537135343	0.60095692521522	0.0543301777389755	0.475949143160672	0.794974611252013	0.77670470921742	FALSE
GO:0003260	cardioblast migration	2.24717516548824	1.31167279598174	0.152638026795401	0.410319195453375	0.0149051813219974	0.283440653098603	0.935502369506497	0.77670470921742	FALSE
GO:0060975	cardioblast migration to the midline involved in heart field formation	2.24717516548824	1.31167279598174	0.152638026795401	0.410319195453375	0.0149051813219974	0.283440653098603	0.935502369506497	0.77670470921742	FALSE
GO:0009152	purine ribonucleotide biosynthetic process	1.52066710943141	0.887611126101068	0.213248242752657	0.999999904388717	0.0227560519034409	0.157807715831767	0.633055983330341	0.77670470921742	FALSE
GO:0010565	regulation of ketone metabolic process	1.65902180758356	0.968368557274892	0.301413166642314	0.851627105674152	0.284901657622188	0.137586542893138	0.690653250308669	0.77670470921742	FALSE
GO:0015804	neutral amino acid transport	1.53750483248047	0.897439279957925	0.386533460567948	0.932467946586075	0.226342173636156	0.298064609838138	0.640065552522544	0.77670470921742	FALSE
GO:0006941	striated muscle contraction	1.31711578403	0.768798520739686	0.392618770636824	0.999999904388717	0.115413197761308	0.355277043585444	0.548317263290317	0.77670470921742	FALSE
GO:0032011	ARF protein signal transduction	1.41422381331483	0.825480332749936	0.412968252863357	0.999999904388717	0.0693839393569795	0.017971564201539	0.588743480564894	0.77670470921742	FALSE
GO:0032012	regulation of ARF protein signal transduction	1.41422381331483	0.825480332749936	0.412968252863357	0.999999904388717	0.0693839393569795	0.017971564201539	0.588743480564894	0.77670470921742	FALSE
GO:0051651	maintenance of location in cell	1.25745979029785	0.733977406080956	0.472947054140519	0.999999904388717	0.0248067321778653	0.111833776205345	0.523482384216898	0.77670470921742	FALSE
GO:0097193	intrinsic apoptotic signaling pathway	1.13383030709177	0.661815060931741	0.557008712711754	0.999999904388717	0.042465102689742	0.229566778922789	0.472015246160026	0.77670470921742	FALSE
GO:0090263	positive regulation of canonical Wnt signaling pathway	1.15079377612484	0.671716612532114	0.590164118482662	0.999999904388717	0.313681791235155	0.446392886572847	0.479077163592724	0.77670470921742	FALSE
GO:0070201	regulation of establishment of protein localization	1.03950357601775	0.606756688543225	0.684266253362444	0.999999904388717	0.152624800552797	0.725004334302874	0.432746887474522	0.77670470921742	FALSE
GO:0051251	positive regulation of lymphocyte activation	0.781362986803856	0.456080411228193	0.872151861662121	0.999999904388717	0.392521324139182	0.571382529497583	0.325282575575663	0.77670470921742	FALSE
GO:0002696	positive regulation of leukocyte activation	0.761608391232972	0.444549683226257	0.887176757353294	0.999999904388717	0.40360895871186	0.587594023465457	0.317058708006715	0.77670470921742	FALSE
GO:0003341	cilium movement	0.749874349247869	0.43770054040235	0.911763332093595	0.999999904388717	0.57359695005205	0.806221393236874	0.31217380884552	0.77670470921742	FALSE
GO:0009074	aromatic amino acid family catabolic process	2.99984405114068	1.7510045031198	0.10213758358328	0.170433397477119	0.0569920854210617	0.181828295547201	1.24883954802088	0.776704709217419	FALSE
GO:0014029	neural crest formation	1.62250235622434	0.947052207927618	0.284457284135541	0.877926117709799	0.0569920854210617	0.0823980740314822	0.675450148296725	0.776704709217419	FALSE
GO:0060041	retina development in camera-type eye	1.17713942368203	2.01220540272076	0.27854135659128	3.92902637500952e-25	0.00190761642812568	9.32544782129035e-12	-0.835065979038734	-0.77349237334306	FALSE
GO:0002521	leukocyte differentiation	0.897066028007134	1.53057015012503	0.817227662498523	0.00164546314844974	0.183181764015652	0.000376178939934887	-0.633504122117895	-0.770783086085074	FALSE
GO:0048384	retinoic acid receptor signaling pathway	1.31562563868994	2.23979211494759	0.472947054140519	0.000128456821238808	0.026478237754756	0.02015415963221	-0.924166476257654	-0.767615807006391	FALSE
GO:0045862	positive regulation of proteolysis	1.32547328695032	2.24366266995253	0.495399874464538	0.000520108393723303	0.157755172136135	0.00255865728262511	-0.918189383002217	-0.75934819102279	FALSE
GO:0016311	dephosphorylation	0.623296179845985	1.04947226398257	0.998697500005911	0.599730953908436	0.31015281950001	8.35412464581282e-05	-0.426176084136586	-0.751674263137369	FALSE
GO:0003013	circulatory system process	0.957952735737733	1.60969031923423	0.760136980812863	8.99673774417342e-09	0.0220991312103433	6.40116374325526e-08	-0.651737583496494	-0.748756779755075	FALSE
GO:0060828	regulation of canonical Wnt signaling pathway	1.49007208334127	0.887872706101353	0.123693090528604	0.999999904388717	0.026478237754756	0.000165886357675748	0.602199377239914	0.746957365823367	FALSE
GO:0051606	detection of stimulus	1.30701693936239	0.781976436157523	0.27854135659128	0.999999904388717	0.228047153205586	0.716909588578	0.525040503204864	0.741080799486698	FALSE
GO:0071425	hematopoietic stem cell proliferation	2.69836027099704	4.50008248524859	0.0744372284945189	6.24378464464069e-13	0.0569920854210617	0.000739799870195563	-1.80172221425156	-0.737868463612339	FALSE
GO:0050931	pigment cell differentiation	2.03642610488072	1.22167718561863	0.0284723575452334	0.290096053405067	0.0030567803292999	0.000299859179021168	0.814748919262094	0.737176345030782	FALSE
GO:0008015	blood circulation	0.967151695008893	1.60804091876708	0.740567683668467	1.18544537728758e-08	0.0175785805482074	5.66627166173994e-08	-0.640889223758184	-0.733490023101764	FALSE
GO:0017148	negative regulation of translation	1.13141950569766	1.8711556592914	0.606118679520947	0.00298555293118364	0.056325121608636	0.0029292564516907	-0.73973615359374	-0.725795631311764	FALSE
GO:0002089	lens morphogenesis in camera-type eye	2.09939360560315	3.47200327236911	0.183898037811604	2.20665165654828e-08	0.0109734805026162	0.125785289126688	-1.37260966676595	-0.725795631311764	FALSE
GO:0031507	heterochromatin formation	0.94979493850933	1.57078268971701	0.74470709039297	0.0312985149114531	0.216412342194772	0.0754201849989578	-0.620987751207677	-0.725795631311764	FALSE
GO:0000819	sister chromatid segregation	0.881448134351717	1.45774989440989	0.802012737518796	0.0720669227471985	0.349150261619175	0.142395439047276	-0.576301760058178	-0.725795631311764	FALSE
GO:0016072	rRNA metabolic process	1.91508091200335	1.16254307001753	0.0170061239718049	0.328020553614151	0.0135295089157144	0.0394405819950856	0.752537841985821	0.720121180851052	FALSE
GO:0051246	regulation of protein metabolic process	0.863666195345573	1.42070371038998	0.912242309828635	2.67075026058739e-05	0.0652305846784753	3.19580362946715e-11	-0.557037515044412	-0.718059982532158	FALSE
GO:0006813	potassium ion transport	1.3713842444645	0.834781009106986	0.13052444806398	0.999999904388717	0.00108222483264578	0.000451308721879457	0.536603235357512	0.716163167282369	FALSE
GO:0016358	dendrite development	0.816822247806663	0.498449653091485	0.888190288408603	0.999999904388717	0.00273735013536057	0.4099712974693	0.318372594715178	0.712574371797704	FALSE
GO:0048024	regulation of mRNA splicing, via spliceosome	2.26824688826325	1.38415288958714	0.00580766159428838	0.0670876665744381	0.000541134322060523	8.19756182064278e-05	0.884093998676106	0.712574371797704	FALSE
GO:0141188	nucleic acid catabolic process	1.05147297506584	1.71848098501559	0.606780032041901	1.00134982747805e-06	0.0362567170536747	2.46982115092159e-11	-0.667008009949743	-0.708722117952822	FALSE
GO:0008045	motor neuron axon guidance	0.753976226685078	1.23226544042273	0.889534869797114	0.33183354457009	0.347933657461154	0.0466867934959158	-0.478289213737651	-0.708722117952822	FALSE
GO:0008285	negative regulation of cell population proliferation	0.529162958842014	0.86484056586204	0.998673807382872	0.999999904388717	0.529984140656012	0.4099712974693	-0.335677607020026	-0.708722117952822	FALSE
GO:0009141	nucleoside triphosphate metabolic process	2.16667267985976	1.32791779581589	0.0133760427972854	0.125723623870985	0.00756069504263623	0.0218661149206721	0.83875488404387	0.706315381326022	FALSE
GO:0002221	pattern recognition receptor signaling pathway	1.97455860084117	1.21017425904315	0.113813972012912	0.422251072408539	0.0329848702322533	0.00561075892620666	0.764384341798023	0.706315381326022	FALSE
GO:0002758	innate immune response-activating signaling pathway	1.97455860084117	1.21017425904315	0.113813972012912	0.422251072408539	0.0329848702322533	0.00561075892620666	0.764384341798023	0.706315381326022	FALSE
GO:0006661	phosphatidylinositol biosynthetic process	1.83970196250503	1.12752285922854	0.146045148530211	0.560683581682468	0.014803762338807	0.203965809616805	0.712179103276486	0.706315381326022	FALSE
GO:1903825	organic acid transmembrane transport	1.11379793443284	0.68262830460025	0.58022843234216	0.999999904388717	0.0495737714523648	0.1847483736185	0.431169629832591	0.706315381326022	FALSE
GO:0015850	organic hydroxy compound transport	1.08155389624619	0.662866467699355	0.609163931910259	0.999999904388717	0.207937590502323	0.14186566638122	0.41868742854684	0.706315381326022	FALSE
GO:0046328	regulation of JNK cascade	1.40472626768275	2.2841091822206	0.393220630358007	3.45501613873424e-05	0.0967436520115885	0.0184747717961443	-0.879382914537844	-0.701342587587225	FALSE
GO:0042176	regulation of protein catabolic process	0.91118084910542	1.48159580409817	0.776198762305435	0.0436941795457932	0.22367227553107	0.00276550784295836	-0.570414954992751	-0.701342587587225	FALSE
GO:0009205	purine ribonucleoside triphosphate metabolic process	2.26866124999807	1.39778164658075	0.0134565263725419	0.0884072008927355	0.00531374328330327	0.026770246505954	0.870879603417312	0.698702197216147	FALSE
GO:0009144	purine nucleoside triphosphate metabolic process	2.25380161878363	1.38862623839167	0.0143392574284555	0.0953978659358679	0.00611751475203989	0.0314986762804187	0.865175380391964	0.698702197216147	FALSE
GO:0090257	regulation of muscle system process	1.68882079620798	1.04052674823331	0.212304178947492	0.729098279549225	0.160615261028734	0.0581760800531092	0.648294047974667	0.698702197216147	FALSE
GO:0019395	fatty acid oxidation	2.31788051356966	1.42810692466211	0.0759620646002077	0.205124615210733	0.0125580668348309	0.0116744675750006	0.889773588907546	0.698702197216146	FALSE
GO:0061982	meiosis I cell cycle process	2.02358624927192	1.24678451642258	0.122568298118476	0.393399699869354	0.165225491404028	0.072510242916332	0.776801732849344	0.698702197216146	FALSE
GO:0018958	phenol-containing compound metabolic process	1.96072650343436	1.20805497976718	0.13505825808693	0.443534389004059	0.0170818719565201	0.0217116322862817	0.752671523667178	0.698702197216146	FALSE
GO:0034440	lipid oxidation	2.16595943841718	1.33450436915625	0.0995006500481389	0.290942614986315	0.0228503909345069	0.02977870342027	0.831455069260935	0.698702197216146	FALSE
GO:0010669	epithelial structure maintenance	3.53990635429762	2.18102906842351	0.0130196723171636	0.00782006975248268	0.298716687562923	0.237046775244295	1.35887728587411	0.698702197216146	FALSE
GO:0007193	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	0.933350715347392	1.51332061647035	0.76273890113457	0.0149935620110141	0.279340276891912	2.76765611716185e-05	-0.579969901122963	-0.697226479114993	FALSE
GO:0060729	intestinal epithelial structure maintenance	5.44059982239674	3.37414938591016	0.00254611388191147	0.000162403144258742	0.471107419850957	0.428394081957561	2.06645043648658	0.68924186796708	FALSE
GO:0010508	positive regulation of autophagy	2.23050873745561	1.38331616594393	0.105885043629505	0.268231765241186	0.0728310017310353	0.00323216061989257	0.847192571511679	0.68924186796708	FALSE
GO:0001763	morphogenesis of a branching structure	1.20552713216061	0.747643415333176	0.518231244074686	0.999999904388717	0.00780980352013465	0.0844662013870519	0.457883716827437	0.68924186796708	FALSE
GO:0034330	cell junction organization	0.469844275462245	0.756544561534904	0.999999075650302	0.999999904388717	0.353469144106453	2.21963027874112e-12	-0.286700286072659	-0.687242390542371	FALSE
GO:0006281	DNA repair	1.85753231361091	1.15583952224736	0.000722957452380144	0.178512381877795	0.00078204051975812	1.77354882147684e-05	0.701692791363544	0.684446201365431	FALSE
GO:1903530	regulation of secretion by cell	1.00321145249811	0.624611232125026	0.687553088334481	0.999999904388717	0.0307214341725066	0.136636565741539	0.37860022037308	0.683595304825938	FALSE
GO:0009994	oocyte differentiation	2.11690910129817	3.39800089310043	0.181215828865985	6.06697638794559e-08	0.103064631696178	0.0469415085058032	-1.28109179180226	-0.682726909419878	FALSE
GO:0021602	cranial nerve morphogenesis	1.23700554331146	1.98560530462308	0.529349462815173	0.00144066914320765	0.0626594577106804	4.10565055123545e-05	-0.748599761311621	-0.682726909419878	FALSE
GO:0043488	regulation of mRNA stability	1.11705022304345	1.79305651490278	0.547985903231975	1.74506057560195e-05	0.021449739149419	6.69979129559189e-08	-0.676006291859333	-0.682726909419878	FALSE
GO:0006368	transcription elongation by RNA polymerase II	2.56204810936212	1.60228249734115	0.0866259368269773	0.148319009789609	0.246526730569822	0.0148356575221939	0.959765612020966	0.677169035666505	FALSE
GO:0001523	retinoid metabolic process	2.33093454576581	1.45774609441596	0.113485094780126	0.236118465410461	0.16650043599217	0.193449660000339	0.873188451349858	0.677169035666505	FALSE
GO:0000245	spliceosomal complex assembly	1.53933495724358	0.962686629702224	0.324998168789375	0.859785558396728	0.0102420971699159	0.106525068044719	0.576648327541352	0.677169035666505	FALSE
GO:0016101	diterpenoid metabolic process	2.30577707551316	1.44201283237614	0.116373398969873	0.247808838428303	0.176280748974496	0.211105044235298	0.86376424313702	0.677169035666505	FALSE
GO:0060973	cell migration involved in heart development	1.59086314710401	0.99491190932572	0.298812469996529	0.811779192822089	0.0329848702322533	0.287316641558905	0.595951237778289	0.677169035666505	FALSE
GO:0006282	regulation of DNA repair	1.43932676525672	0.900142380425356	0.37739562489946	0.949202149184016	0.291221300956634	0.4099712974693	0.539184384831364	0.677169035666505	FALSE
GO:0015718	monocarboxylic acid transport	1.19622882704047	0.748111054346705	0.543722736430216	0.999999904388717	0.428349394545622	0.383737036047344	0.448117772693762	0.677169035666505	FALSE
GO:0016037	light absorption	4.37563272610159	2.73648246736916	0.0130800818100918	0.00298558890588879	0.00477225183311111	0.00100981576824683	1.63915025873244	0.677169035666505	TRUE
GO:0016038	absorption of visible light	4.37563272610159	2.73648246736916	0.0130800818100918	0.00298558890588879	0.00477225183311111	0.00100981576824683	1.63915025873244	0.677169035666505	TRUE
GO:0021515	cell differentiation in spinal cord	1.79269661321563	2.86219628884233	0.0745120287609918	1.61829290130369e-16	7.91240133398592e-05	1.28981747453446e-09	-1.06949967562671	-0.674991260640272	FALSE
GO:0042573	retinoic acid metabolic process	3.46463014252352	2.19082440651246	0.045605040573653	0.0307173839069153	0.0622821549224761	0.0405610038004978	1.27380573601106	0.661227491797484	FALSE
GO:0051960	regulation of nervous system development	1.42191614889576	0.899134532364849	0.0745120287609918	0.999999904388717	1.47322776566413e-08	2.58474779176189e-06	0.522781616530914	0.661227491797484	FALSE
GO:0061138	morphogenesis of a branching epithelium	1.72915351787194	1.09341302641946	0.274289064752384	0.67146706194951	0.026478237754756	0.125785289126688	0.635740491452479	0.661227491797484	FALSE
GO:0045927	positive regulation of growth	1.37504815803543	0.86949802455965	0.436763581306766	0.985661459164722	0.00535253349384427	0.200631395524733	0.505550133475777	0.661227491797484	FALSE
GO:0009154	purine ribonucleotide catabolic process	2.14201956475751	1.35448476421783	0.0592081088483608	0.199771117314198	0.0543301777389755	0.0581760800531092	0.787534800539682	0.661227491797483	FALSE
GO:0009261	ribonucleotide catabolic process	2.04897534181544	1.29564917538987	0.0744372284945189	0.264401504123673	0.0569920854210617	0.0629661435519853	0.753326166425571	0.661227491797483	FALSE
GO:0042254	ribosome biogenesis	1.42554044340489	0.901426318945335	0.159918584825595	0.999999904388717	0.165225491404028	0.0635739669218369	0.524114124459554	0.661227491797483	FALSE
GO:0006195	purine nucleotide catabolic process	2.05869549461108	1.3017956173198	0.0729396263254944	0.256099129038906	0.072916408416199	0.094231329287036	0.756899877291278	0.661227491797483	FALSE
GO:0043408	regulation of MAPK cascade	0.816457791948803	1.28889223653714	0.933205615030645	0.0173855742283526	0.0350811407765432	9.76912974992578e-08	-0.472434444588334	-0.658681435453227	FALSE
GO:0048066	developmental pigmentation	1.88538538408404	1.19619199958081	0.0252939523748619	0.268231765241186	0.000664243667865387	1.62702163036327e-06	0.689193384503226	0.656410475499708	FALSE
GO:1902749	regulation of cell cycle G2/M phase transition	1.46674544121458	2.31157024749523	0.417432918665719	0.000552037487299004	0.145038594182056	0.00393051486181858	-0.844824806280649	-0.656254698058687	FALSE
GO:0044839	cell cycle G2/M phase transition	1.22354026345105	1.92828229775432	0.557008712711754	0.00620543581664841	0.209219743011176	0.0143819287967087	-0.704742034303269	-0.656254698058687	FALSE
GO:0061013	regulation of mRNA catabolic process	1.15715480034371	1.82365973880637	0.487415871802987	5.76960860898366e-06	0.0132961460626105	1.68542002937945e-08	-0.666504938462653	-0.656254698058687	FALSE
GO:0048262	determination of dorsal/ventral asymmetry	1.25575099223106	1.97904595462743	0.54096008326689	0.0044431826321912	0.16650043599217	0.0518911957654312	-0.723294962396367	-0.656254698058687	FALSE
GO:0048925	lateral line system development	1.00138631430767	1.57817078912187	0.685729915310552	4.90279672268822e-05	0.0913973207536313	1.75434600198142e-07	-0.576784474814197	-0.656254698058686	FALSE
GO:0042391	regulation of membrane potential	1.65090527753743	1.04865721114289	0.0267112661660986	0.602470671179459	4.07787231879033e-05	0.000771499383059735	0.602248066394537	0.654714184838809	FALSE
GO:0043434	response to peptide hormone	1.0179598991166	1.59971989809262	0.670885995889082	0.000912104684218676	0.0510387608981112	0.0182119083807915	-0.581759998976026	-0.652138589586455	FALSE
GO:0007269	neurotransmitter secretion	1.04176256183838	0.663354823855657	0.647854294928797	0.999999904388717	0.01593635163488	0.0786924166694293	0.378407737982725	0.651173827133561	FALSE
GO:0099643	signal release from synapse	1.04176256183838	0.663354823855657	0.647854294928797	0.999999904388717	0.01593635163488	0.0786924166694293	0.378407737982725	0.651173827133561	FALSE
GO:0060839	endothelial cell fate commitment	5.55530322372825	3.53740605242899	0.000372193026484112	2.72300766383833e-06	0.132044523332989	0.388813137807128	2.01789717129927	0.65117382713356	FALSE
GO:0072089	stem cell proliferation	2.28349628062192	3.5820972000685	0.10067248975793	8.33178078834529e-11	0.0372221871296292	0.000327210147958453	-1.29860091944658	-0.649560045484678	FALSE
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	1.4936651379524	0.95295245191256	0.0401241798345258	0.952013873490966	2.65773631670489e-07	3.02698277730416e-05	0.540712686039837	0.64838061224188	FALSE
GO:0006401	RNA catabolic process	1.12306496915085	1.75354635915047	0.501294047707079	7.7842847131819e-07	0.0202117462606261	2.35080267649281e-11	-0.630481389999628	-0.642834182296365	FALSE
GO:0048592	eye morphogenesis	1.40060560739333	2.18532433592042	0.0561608556033755	1.52401595180146e-29	1.27129342883937e-06	1.17485678272445e-10	-0.784718728527087	-0.641796645364995	FALSE
GO:0060038	cardiac muscle cell proliferation	2.22798839827968	1.43052085940376	0.194709393182466	0.327783138807689	0.0517919844563431	0.0271893814164343	0.797467538875916	0.639201185467485	FALSE
GO:0006376	mRNA splice site recognition	1.63142941118633	1.04748920826915	0.348192214194273	0.746356908638444	0.0109734805026162	0.0500346087039015	0.583940202917174	0.639201185467485	FALSE
GO:0006606	protein import into nucleus	1.15073710112846	0.738851884563287	0.606118679520947	0.999999904388717	0.184524037782108	0.342054118522099	0.411885216565174	0.639201185467485	FALSE
GO:0051170	import into nucleus	1.15073710112846	0.738851884563287	0.606118679520947	0.999999904388717	0.184524037782108	0.342054118522099	0.411885216565174	0.639201185467485	FALSE
GO:0008277	regulation of G protein-coupled receptor signaling pathway	0.999393991660112	0.641679262305169	0.71235930228111	0.999999904388717	0.193136451714805	0.502808613334913	0.357714729354943	0.639201185467485	FALSE
GO:0021575	hindbrain morphogenesis	1.66176367503341	2.58658394992054	0.219645710501733	1.31668722603538e-07	0.216412342194772	8.53114957586265e-05	-0.924820274887131	-0.638332790061425	FALSE
GO:0071375	cellular response to peptide hormone stimulus	1.14786962606401	1.7866927746623	0.527500962420875	0.00010507020739453	0.040898352051032	0.0105994039831701	-0.638823148598287	-0.638332790061424	FALSE
GO:0061136	regulation of proteasomal protein catabolic process	1.17472019992954	1.82848648122248	0.571214072351297	0.00564296241247208	0.166751729507291	0.00254982221702627	-0.653766281292949	-0.638332790061424	FALSE
GO:1903050	regulation of proteolysis involved in protein catabolic process	1.0592265929628	1.64871729106217	0.657979390471963	0.0219789373727774	0.201078168262741	0.00513797004475638	-0.589490698099369	-0.638332790061424	FALSE
GO:0170035	L-amino acid catabolic process	0.967038093520443	1.5052231850064	0.73413819341927	0.0589299140407856	0.388356210941407	0.0316333225975369	-0.538185091485961	-0.638332790061424	FALSE
GO:0048483	autonomic nervous system development	1.27534601676135	1.98511351951636	0.361292236269846	3.0583174709241e-07	0.00554373650320933	3.04895901439793e-07	-0.709767502755003	-0.638332790061424	FALSE
GO:0009063	amino acid catabolic process	0.861666136239806	1.32923356261558	0.829049754374322	0.149260468089987	0.384001490381534	0.0146462972871855	-0.467567426375776	-0.625393734353926	FALSE
GO:0015868	purine ribonucleotide transport	4.61639394072121	2.9939802945957	0.00306491121448399	0.000173161575763673	0.0104656130800724	0.031789991659807	1.62241364612551	0.62470161577237	TRUE
GO:0015865	purine nucleotide transport	4.55615451960456	2.95491178309147	0.00322239888031303	0.000203621911891345	0.0133222627960414	0.0439614711367182	1.60124273651308	0.62470161577237	TRUE
GO:0051503	adenine nucleotide transport	4.55615451960456	2.95491178309147	0.00322239888031303	0.000203621911891345	0.0133222627960414	0.0439614711367182	1.60124273651308	0.62470161577237	TRUE
GO:0046530	photoreceptor cell differentiation	1.05175720597457	1.6166273337758	0.619796878387823	0.000294355182108147	0.148735814596788	0.00693414769239731	-0.564870127801239	-0.620185443351165	FALSE
GO:0016052	carbohydrate catabolic process	1.75312666569959	1.14137020229629	0.125979748413145	0.481700491027992	0.113389118890483	0.17346201414127	0.611756463403295	0.61916343223094	FALSE
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	1.34519947379189	0.877074973448702	0.102829388365086	0.999999904388717	1.2658522874444e-07	4.57053095093735e-06	0.468124500343191	0.617048043228934	FALSE
GO:0030218	erythrocyte differentiation	1.04418905353711	1.59405494022075	0.638570746305172	0.0011823631519715	0.155506195779026	0.000369922529899888	-0.549865886683636	-0.610318413891828	FALSE
GO:0060070	canonical Wnt signaling pathway	1.81129372617464	1.18940563044378	0.00295188963389922	0.137158903742182	0.000423442293671144	2.82563418733615e-09	0.621888095730864	0.606779707775107	FALSE
GO:0001894	tissue homeostasis	1.54938850850024	1.01742273443804	0.126853598409669	0.740154192932374	0.0531996419555344	0.00574953830045924	0.5319657740622	0.606779707775107	FALSE
GO:0007127	meiosis I	2.04083551672109	1.34013673172943	0.140060535210087	0.296810793410227	0.193136451714805	0.0466867934959158	0.700698784991663	0.606779707775107	FALSE
GO:0006721	terpenoid metabolic process	2.15576231295208	1.41560465642362	0.117342826126492	0.22637832605787	0.110303766813411	0.102269891069481	0.740157656528466	0.606779707775107	FALSE
GO:0090066	regulation of anatomical structure size	0.632347707817311	0.961603712515028	0.999999075650302	0.923928246091623	0.0745701643824161	6.33962969232235e-06	-0.329256004697717	-0.604724397418605	FALSE
GO:0016125	sterol metabolic process	0.736576788261215	1.11784081205357	0.897624614174033	0.547595263062173	0.694041510552707	0.134697444615755	-0.381264023792352	-0.601806914036311	FALSE
GO:1901800	positive regulation of proteasomal protein catabolic process	1.42355734113712	2.16041357748733	0.437894028630768	0.00176102711272446	0.114160319016991	0.00762768382852187	-0.736856236350207	-0.60180691403631	FALSE
GO:0043487	regulation of RNA stability	1.18748515198871	1.80214661628717	0.449460501465032	1.29122766469938e-05	0.0148468013863558	8.84302206111508e-08	-0.614661464298453	-0.60180691403631	FALSE
